"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF033","YDR375C","Pfam","PF00004","ATPase family associated with various cellular activities (AAA)","ATPase, AAA-type, core",1,17,4,289,0.259253433396951,4.21373786255442,0.27723633051119
"YAF033","YDR375C","Pfam","PF08740","BCS1 N terminal","BCS1, N-terminal",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YEL034W","Pfam","PF01287","Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold","Translation elongation factor, IF5A C-terminal",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YER117W","Pfam","PF00238","Ribosomal protein L14p/L23e","Ribosomal protein L14P",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YGL245W","Pfam","PF00749","tRNA synthetases class I (E and Q), catalytic domain","Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YGL245W","Pfam","PF03950","tRNA synthetases class I (E and Q), anti-codon binding domain","Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YHR208W","Pfam","PF01063","Amino-transferase class IV","Aminotransferase class IV",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YIL070C","Pfam","PF02330","Mitochondrial glycoprotein","Mitochondrial glycoprotein",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF00698","Acyl transferase domain","Acyl transferase",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF01575","MaoC like domain","MaoC-like dehydratase domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF08354","Domain of unknown function (DUF1729)","Fatty acid synthase beta subunit AflB /Fas1-like, central domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF13452","N-terminal half of MaoC dehydratase","N-terminal of MaoC-like dehydratase",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF16073","Starter unit:ACP transacylase in aflatoxin biosynthesis","Starter unit:ACP transacylase",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF17828","N-terminal domain in fatty acid synthase subunit beta","Fatty acid synthase subunit beta, N-terminal domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL182W","Pfam","PF17951","Fatty acid synthase meander beta sheet domain","Fatty acid synthase, meander beta sheet domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL196C","Pfam","PF00957","Synaptobrevin","Synaptobrevin",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YKL196C","Pfam","PF13774","Regulated-SNARE-like domain","Longin domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YLR449W","Pfam","PF00254","FKBP-type peptidyl-prolyl cis-trans isomerase","FKBP-type peptidyl-prolyl cis-trans isomerase domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YLR449W","Pfam","PF17800","Nucleoplasmin-like domain","Nucleoplasmin-like domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YMR229C","Pfam","PF00575","S1 RNA binding domain","S1 domain",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YOR270C","Pfam","PF01496","V-type ATPase 116kDa subunit family","V-type  ATPase, V0 complex, 116kDa subunit family",1,17,1,292,0.112581682398091,16.7205881397146,0.169151657725999
"YAF033","YBR011C","PANTHER","PTHR10286","INORGANIC PYROPHOSPHATASE","Inorganic pyrophosphatase",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YBR011C","PANTHER","PTHR10286:SF3","INORGANIC PYROPHOSPHATASE","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YBR072W","PANTHER","PTHR11527","HEAT-SHOCK PROTEIN 20 FAMILY MEMBER","Small heat shock protein HSP20",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YBR072W","PANTHER","PTHR11527:SF175","HEAT SHOCK PROTEIN 42","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDL084W;YGL078C","PANTHER","PTHR47958","ATP-DEPENDENT RNA HELICASE DBP3","-",2,16,4,290,0.041140340688773,8.9096280231351,0.169151657725999
"YAF033","YDL084W","PANTHER","PTHR47958:SF10","ATP-DEPENDENT RNA HELICASE DDX39A","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDL130W","PANTHER","PTHR45696","60S ACIDIC RIBOSOMAL PROTEIN P1","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDL130W","PANTHER","PTHR45696:SF14","60S ACIDIC RIBOSOMAL PROTEIN P1-ALPHA","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR099W","PANTHER","PTHR18860","14-3-3 PROTEIN","14-3-3 protein",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR099W","PANTHER","PTHR18860:SF17","14-3-3 PROTEIN EPSILON","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR214W","PANTHER","PTHR13009","HEAT SHOCK PROTEIN 90  HSP90  CO-CHAPERONE AHA-1","Activator of 90kDa heat shock protein ATPase-like",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR214W","PANTHER","PTHR13009:SF8","LD43819P","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR375C","PANTHER","PTHR23070","BCS1 AAA-TYPE ATPASE","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YDR375C","PANTHER","PTHR23070:SF151","MITOCHONDRIAL CHAPERONE BCS1","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YEL034W","PANTHER","PTHR11673","TRANSLATION INITIATION FACTOR 5A FAMILY MEMBER","Translation elongation factor IF5A-like",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YEL034W","PANTHER","PTHR11673:SF6","EUKARYOTIC TRANSLATION INITIATION FACTOR 5A","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YER117W","PANTHER","PTHR11761","50S/60S RIBOSOMAL PROTEIN L14/L23","Ribosomal protein L14P",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YER117W","PANTHER","PTHR11761:SF22","60S RIBOSOMAL PROTEIN L23","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YGL078C","PANTHER","PTHR47958:SF66","DEAD-BOX ATP-DEPENDENT RNA HELICASE 40","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YGL245W","PANTHER","PTHR43097","GLUTAMINE-TRNA LIGASE","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YGL245W","PANTHER","PTHR43097:SF5","GLUTAMATE--TRNA LIGASE, CYTOPLASMIC","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YHR208W","PANTHER","PTHR11825","SUBGROUP IIII AMINOTRANSFERASE","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YHR208W","PANTHER","PTHR11825:SF44","BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YIL070C","PANTHER","PTHR10826","COMPLEMENT COMPONENT 1","Mitochondrial glycoprotein",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YKL182W","PANTHER","PTHR10982","MALONYL COA-ACYL CARRIER PROTEIN TRANSACYLASE","-",1,17,2,292,0.163778893028971,8.44719391484116,0.1870314519158
"YAF033","YKL182W","PANTHER","PTHR10982:SF21","FATTY ACID SYNTHASE SUBUNIT BETA","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YKL196C","PANTHER","PTHR45806","SYNAPTOBREVIN HOMOLOG YKT6","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YKL196C","PANTHER","PTHR45806:SF1","SYNAPTOBREVIN HOMOLOG YKT6","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YLR449W","PANTHER","PTHR43811","FKBP-TYPE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKPA","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YLR449W","PANTHER","PTHR43811:SF19","39 KDA FK506-BINDING NUCLEAR PROTEIN","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YMR229C","PANTHER","PTHR23270","PROGRAMMED CELL DEATH PROTEIN 11  PRE-RRNA PROCESSING PROTEIN RRP5","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YMR229C","PANTHER","PTHR23270:SF10","PROTEIN RRP5 HOMOLOG","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YOR270C","PANTHER","PTHR11629","VACUOLAR PROTON ATPASES","V-type  ATPase, V0 complex, 116kDa subunit family",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YOR270C","PANTHER","PTHR11629:SF59","V-TYPE PROTON ATPASE SUBUNIT A, GOLGI ISOFORM","-",1,17,1,293,0.112231016571853,16.7776954777332,0.169151657725999
"YAF033","YBR011C","Gene3D","G3DSA:3.90.80.10","Inorganic Pyrophosphatase","Inorganic pyrophosphatase superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YBR072W","Gene3D","G3DSA:2.60.40.790","-","HSP20-like chaperone",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YDL084W;YDR375C;YGL078C","Gene3D","G3DSA:3.40.50.300","-","-",3,14,25,245,0.223116779978047,2.09300502951437,0.242803554681992
"YAF033","YDL130W","Gene3D","G3DSA:1.10.10.1410","-","Ribosomal protein P1/P2, N-terminal domain",1,16,3,267,0.21774027740507,5.49557744988323,0.238354741538094
"YAF033","YDR099W","Gene3D","G3DSA:1.20.190.20","-","14-3-3 domain superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YDR214W","Gene3D","G3DSA:3.15.10.20","-","Activator of Hsp90 ATPase, Aha1",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YDR214W","Gene3D","G3DSA:3.30.530.20","-","START-like domain superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YEL034W","Gene3D","G3DSA:2.30.30.30","-","Ribosomal protein L2, domain 2",1,16,8,262,0.427421088602778,2.04001445930861,0.434466491162165
"YAF033","YEL034W;YMR229C","Gene3D","G3DSA:2.40.50.140","-","-",2,15,8,262,0.112296723697114,4.32644577609602,0.169151657725999
"YAF033","YER117W","Gene3D","G3DSA:2.40.150.20","Ribosomal Protein L14;","Ribosomal protein L14 superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YGL245W","Gene3D","G3DSA:1.20.1050.10","-","-",1,16,4,266,0.264731144133387,4.11901019323206,0.279858638083866
"YAF033","YGL245W","Gene3D","G3DSA:2.40.240.10","Ribosomal Protein L25; Chain P","Ribosomal protein L25/Gln-tRNA synthetase, N-terminal",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YGL245W","Gene3D","G3DSA:3.40.30.70","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YGL245W","Gene3D","G3DSA:3.40.50.620","HUPs","Rossmann-like alpha/beta/alpha sandwich fold",1,16,5,265,0.309055862394849,3.28968911877187,0.32120974462386
"YAF033","YHR208W","Gene3D","G3DSA:3.20.10.10","-","Branched-chain-amino-acid aminotransferase-like, C-terminal",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YHR208W","Gene3D","G3DSA:3.30.470.10","-","Branched-chain-amino-acid aminotransferase-like, N-terminal",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YIL070C","Gene3D","G3DSA:3.10.280.10","Mitochondrial Matrix Protein Chain A","Mitochondrial glycoprotein superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:1.10.110.40","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:1.20.1050.120","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:1.20.930.70","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.10.129.10","Hotdog Thioesterase ","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.10.129.50","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.20.20.70","Aldolase class I","Aldolase-type TIM barrel",1,16,7,263,0.39026902183273,2.33826584458799,0.401109827994751
"YAF033","YKL182W","Gene3D","G3DSA:3.30.1120.100","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.30.70.3320","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.30.70.3330","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL182W","Gene3D","G3DSA:3.40.366.10","-","Acyl transferase domain superfamily",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL196C","Gene3D","G3DSA:1.20.5.110","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YKL196C","Gene3D","G3DSA:3.30.450.50","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YLR449W","Gene3D","G3DSA:2.60.120.340","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YLR449W","Gene3D","G3DSA:3.10.50.40","-","-",1,16,1,269,0.115153139543383,16.340592809732,0.169151657725999
"YAF033","YMR229C","Gene3D","G3DSA:1.25.40.10","-","Tetratricopeptide-like helical domain superfamily",1,16,3,267,0.21774027740507,5.49557744988323,0.238354741538094
"YAF033","YBR011C","CDD","cd00412","pyrophosphatase","Inorganic pyrophosphatase",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YBR072W","CDD","cd06464","ACD_sHsps-like","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDL084W","CDD","cd17950","DEADc_DDX39","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDL084W;YGL078C","CDD","cd18787","SF2_C_DEAD","-",2,12,6,183,0.0974980454876979,5.00844391640137,0.169151657725999
"YAF033","YDL130W","CDD","cd05831","Ribosomal_P1","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDR099W","CDD","cd11309","14-3-3_fungi","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDR214W","CDD","cd08892","SRPBCC_Aha1","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDR375C","CDD","cd00009","AAA","-",1,13,5,184,0.352302786743448,2.80906529264381,0.364111818701329
"YAF033","YEL034W","CDD","cd04468","S1_eIF5A","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YGL078C","CDD","cd00268","DEADc","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YGL245W","CDD","cd10306","GST_C_GluRS_N","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YHR208W","CDD","cd01557","BCAT_beta_family","Branched-chain aminotransferase",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YKL182W","CDD","cd03447","FAS_MaoC","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YKL196C","CDD","cd14824","Longin","Longin domain",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YKL196C","CDD","cd15867","R-SNARE_YKT6","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd00164","S1_like","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd04461","S1_Rrp5_repeat_hs8_sc7","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05693","S1_Rrp5_repeat_hs1_sc1","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05694","S1_Rrp5_repeat_hs2_sc2","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05698","S1_Rrp5_repeat_hs6_sc5","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05702","S1_Rrp5_repeat_hs11_sc8","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05703","S1_Rrp5_repeat_hs12_sc9","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05706","S1_Rrp5_repeat_sc10","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05707","S1_Rrp5_repeat_sc11","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YMR229C","CDD","cd05708","S1_Rrp5_repeat_sc12","-",1,13,1,188,0.133492659610788,13.9727022175341,0.169151657725999
"YAF033","YDR099W","PIRSF","PIRSF000868","14-3-3","14-3-3 protein",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YEL034W","PIRSF","PIRSF003025","Transl_init_eIF5A","Translation elongation factor IF5A-like",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YHR208W","PIRSF","PIRSF006468","BCAT1","Branched-chain amino acid aminotransferase II",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YKL182W","PIRSF","PIRSF005562","FAS_yeast_beta","Fatty acid synthase beta subunit AflB /Fas1-like, fungi",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YLR449W","PIRSF","PIRSF001473","FK506-bp_FPR3","Peptidyl-prolyl cis-trans isomerase Fpr3/Fpr4-like",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YOR270C","PIRSF","PIRSF001293","ATP6V0A1","ATPase, V0 complex, subunit 116kDa, eukaryotic",1,5,1,72,0.147030185004869,13.2363427106688,0.173180203697364
"YAF033","YDR099W","PRINTS","PR00305","14-3-3 protein zeta signature","14-3-3 protein",1,3,1,79,0.0935169248422261,22.9498003207341,0.169151657725999
"YAF033","YGL245W","PRINTS","PR00987","Glutamyl-tRNA synthetase signature","Glutamyl/glutaminyl-tRNA synthetase",1,3,1,79,0.0935169248422261,22.9498003207341,0.169151657725999
"YAF033","YKL182W","PRINTS","PR01483","Fatty acid synthase signature","Fatty acid synthase",1,3,1,79,0.0935169248422261,22.9498003207341,0.169151657725999
"YAF033","YKL196C","PRINTS","PR00219","Synaptobrevin signature","Synaptobrevin",1,3,1,79,0.0935169248422261,22.9498003207341,0.169151657725999
"YAF033","YDR099W;YGL078C;YLR449W;YMR229C;YOR270C","Coils","Coil","Coil","-",5,0,83,0,1,0,1
"YAF033","YBR072W;YDL084W;YDL130W;YDR099W;YDR214W;YGL078C;YLR449W;YMR229C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",8,0,122,0,1,0,1
"YAF033","YBR011C","ProSitePatterns","PS00387","Inorganic pyrophosphatase signature.","Inorganic pyrophosphatase",1,8,1,180,0.0927318295739349,21.2721392495608,0.169151657725999
"YAF033","YDR099W","ProSitePatterns","PS00796","14-3-3 proteins signature 1.","14-3-3 protein, conserved site",1,8,1,180,0.0927318295739349,21.2721392495608,0.169151657725999
