"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF011","YIL053W;YNL010W","Gene3D","G3DSA:3.40.50.1000","-","HAD superfamily",2,72,4,516,0.164893852392562,3.5719975632022,0.422302072470862
"YAF011","YJL050W","Gene3D","G3DSA:1.10.3380.30","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJL050W","Gene3D","G3DSA:1.20.1500.20","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJL050W","Gene3D","G3DSA:2.40.30.300","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJL130C;YJR109C","Gene3D","G3DSA:1.10.1030.10","Carbamoyl Phosphate Synthetase; Chain A","Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily",2,72,2,518,0.0777669522715362,7.15180134010453,0.422302072470862
"YAF011","YJL130C","Gene3D","G3DSA:3.20.20.140","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJL130C;YJR109C","Gene3D","G3DSA:3.30.1490.20","-","ATP-grasp fold, subdomain 1",2,72,4,516,0.164893852392562,3.5719975632022,0.422302072470862
"YAF011","YJL130C;YJR109C","Gene3D","G3DSA:3.30.470.20","-","-",2,72,4,516,0.164893852392562,3.5719975632022,0.422302072470862
"YAF011","YJL130C","Gene3D","G3DSA:3.40.50.1370","-","Aspartate/ornithine carbamoyltransferase superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJL130C;YJR109C;YMR120C","Gene3D","G3DSA:3.40.50.1380","-","Methylglyoxal synthase-like domain superfamily",3,71,3,517,0.0281464104904056,7.23753573965228,0.422302072470862
"YAF011","YJL130C;YJR109C","Gene3D","G3DSA:3.40.50.20","-","-",2,72,3,517,0.11931137175851,4.7665872235724,0.422302072470862
"YAF011","YJL130C","Gene3D","G3DSA:3.40.50.880","-","Class I glutamine amidotransferase-like",1,73,4,516,0.487093304545588,1.76504468284747,0.551453981422483
"YAF011","YJL130C","Gene3D","G3DSA:3.50.30.20","Carbamoyl phosphate synthetase","Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YJR077C","Gene3D","G3DSA:1.50.40.10","Mitochondrial carrier domain","Mitochondrial carrier domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YKL104C","Gene3D","G3DSA:3.40.50.10490","-","-",1,73,3,517,0.413536917988172,2.35604071665544,0.484172105843295
"YAF011","YKL173W","Gene3D","G3DSA:3.30.70.240","-","-",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YKL173W","Gene3D","G3DSA:3.30.70.870","Elongation Factor G (Translational Gtpase)","-",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YKL173W","Gene3D","G3DSA:3.90.1430.10","Yeast translation eEF2 (G' domain)","-",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YKL182W","Gene3D","G3DSA:1.10.110.40","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:1.20.1050.120","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:1.20.930.70","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.10.129.10","Hotdog Thioesterase ","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.10.129.50","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.30.1120.100","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.30.70.3320","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.30.70.3330","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YKL182W","Gene3D","G3DSA:3.40.366.10","-","Acyl transferase domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YLL013C","Gene3D","G3DSA:1.25.10.10","-","Armadillo-like helical",1,73,15,505,0.884456056143344,0.461643305717992,0.89514076017729
"YAF011","YLR044C","Gene3D","G3DSA:3.40.50.1220","-","-",1,73,3,517,0.413536917988172,2.35604071665544,0.484172105843295
"YAF011","YLR044C","Gene3D","G3DSA:3.40.50.970","-","-",1,73,6,514,0.607972894928169,1.17316861490497,0.65863730283885
"YAF011","YLR113W","Gene3D","G3DSA:1.10.510.10","Transferase(Phosphotransferase) domain 1","-",1,73,3,517,0.413536917988172,2.35604071665544,0.484172105843295
"YAF011","YLR113W","Gene3D","G3DSA:3.30.200.20","Phosphorylase Kinase; domain 1","-",1,73,4,516,0.487093304545588,1.76504468284747,0.551453981422483
"YAF011","YLR355C;YPL032C","Gene3D","G3DSA:1.10.1040.10","-","6-phosphogluconate dehydrogenase, domain 2",2,72,5,515,0.212894995264339,2.8538963133676,0.422302072470862
"YAF011","YLR355C","Gene3D","G3DSA:3.40.50.720","-","-",1,73,15,505,0.884456056143344,0.461643305717992,0.89514076017729
"YAF011","YLR380W","Gene3D","G3DSA:3.40.525.10","Phosphatidylinositol Transfer Protein Sec14p","CRAL-TRIO lipid binding domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YML004C","Gene3D","G3DSA:3.10.180.10","2","Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YML085C","Gene3D","G3DSA:1.10.287.600","Helix hairpin bin","Tubulin, C-terminal",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YML085C","Gene3D","G3DSA:3.30.1330.20","-","Tubulin/FtsZ, C-terminal domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YML085C","Gene3D","G3DSA:3.40.50.1440","-","Tubulin/FtsZ, GTPase domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YMR024W","Gene3D","G3DSA:1.10.1520.10","-","Ribonuclease III, endonuclease domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YMR024W","Gene3D","G3DSA:3.30.160.20","-","-",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YMR072W","Gene3D","G3DSA:1.10.30.10","DNA Binding (I)","High mobility group box domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YMR120C","Gene3D","G3DSA:1.10.287.440","-","AICAR transformylase, insert domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YMR120C","Gene3D","G3DSA:3.40.140.20","-","AICAR transformylase, duplicated domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YMR188C","Gene3D","G3DSA:2.40.50.140","-","-",1,73,16,504,0.899248879405269,0.431957151228285,0.90767557573169
"YAF011","YMR268C;YPL190C","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",2,72,16,504,0.679586990829582,0.875212701578506,0.717659091156169
"YAF011","YNL002C","Gene3D","G3DSA:1.10.15.30","-","Ribosomal protein L30, central domain, archaeal type",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YNL002C","Gene3D","G3DSA:3.30.1390.20","-","Ribosomal protein L30, ferredoxin-like fold domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YNL010W","Gene3D","G3DSA:3.90.1470.20","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YNL137C","Gene3D","G3DSA:3.10.290.10","-","RNA-binding S4 domain superfamily",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YNL220W","Gene3D","G3DSA:1.10.300.10","Adenylosuccinate Synthetase","Adenylosuccinate synthetase, domain 2",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YNL220W","Gene3D","G3DSA:3.40.440.10","Adenylosuccinate Synthetase","Adenylosuccinate synthetase, domain 1",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YNL220W","Gene3D","G3DSA:3.90.170.10","Adenylosuccinate Synthetase","Adenylosuccinate synthetase, domain 3",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YOR150W","Gene3D","G3DSA:3.90.1180.10","-","Ribosomal protein L13 superfamily",1,73,3,517,0.413536917988172,2.35604071665544,0.484172105843295
"YAF011","YOR260W","Gene3D","G3DSA:2.160.10.10","Hexapeptide repeat proteins","-",1,73,4,516,0.487093304545588,1.76504468284747,0.551453981422483
"YAF011","YOR260W","Gene3D","G3DSA:3.90.550.10","Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A","Nucleotide-diphospho-sugar transferases",1,73,5,515,0.551533194976193,1.41002826628374,0.607976650602412
"YAF011","YOR340C","Gene3D","G3DSA:3.30.1490.120","-","RNA polymerase Rpb7-like, N-terminal domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL013C","Gene3D","G3DSA:3.30.1320.10","-","Ribosomal protein S16 domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL106C","Gene3D","G3DSA:1.20.1270.10","-","Heat shock protein 70kD, C-terminal domain superfamily",1,73,6,514,0.607972894928169,1.17316861490497,0.65863730283885
"YAF011","YPL106C","Gene3D","G3DSA:2.60.34.10","Substrate Binding Domain Of DNAk; Chain A","Heat shock protein 70kD, peptide-binding domain superfamily",1,73,7,513,0.657393688412522,1.00390737105051,0.699118252557182
"YAF011","YPL106C","Gene3D","G3DSA:3.30.30.30","-","-",1,73,7,513,0.657393688412522,1.00390737105051,0.699118252557182
"YAF011","YPL106C","Gene3D","G3DSA:3.30.420.40","-","-",1,73,10,510,0.771655756624641,0.699000742725862,0.790527772411656
"YAF011","YPL106C","Gene3D","G3DSA:3.90.640.10","Actin; Chain A","-",1,73,8,512,0.700657966667596,0.876868974777958,0.727680587971581
"YAF011","YPL190C","Gene3D","G3DSA:3.40.50.800","-","Anticodon-binding domain superfamily",1,73,4,516,0.487093304545588,1.76504468284747,0.551453981422483
"YAF011","YPL225W","Gene3D","G3DSA:1.10.3560.10","yst0336 like domain","PBDC1-like domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL231W","Gene3D","G3DSA:3.40.47.10","-","Thiolase-like",1,73,2,518,0.329594426559013,3.53611243812923,0.423763065600051
"YAF011","YPL231W","Gene3D","G3DSA:3.90.25.70","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL231W","Gene3D","G3DSA:3.90.470.20","-","4'-phosphopantetheinyl transferase domain superfamily",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL266W","Gene3D","G3DSA:1.10.8.480","-","-",1,73,1,519,0.23382220178173,7.06811050072766,0.422302072470862
"YAF011","YPL266W","Gene3D","G3DSA:3.40.50.150","Vaccinia Virus protein VP39","-",1,73,4,516,0.487093304545588,1.76504468284747,0.551453981422483
"YAF011","YPR178W","Gene3D","G3DSA:2.130.10.10","-","WD40/YVTN repeat-like-containing domain superfamily",1,73,16,504,0.899248879405269,0.431957151228285,0.90767557573169
"YAF011","YAL012W","SUPERFAMILY","SSF53383","PLP-dependent transferases","Pyridoxal phosphate-dependent transferase",1,71,5,506,0.548217941905623,1.42436196829092,0.607476814980179
"YAF011","YBL026W;YDR378C;YER029C;YER112W;YER146W;YJL124C;YJR022W;YLR275W;YLR438C-A;YNL147W","SUPERFAMILY","SSF50182","Sm-like ribonucleoproteins","LSM domain superfamily",10,62,12,499,8.61445706293985e-05,6.67018614299022,0.023633597854549
"YAF011","YBL068W;YHL011C","SUPERFAMILY","SSF53271","PRTase-like","Phosphoribosyltransferase-like",2,70,5,506,0.209968636711912,2.88389250329042,0.422302072470862
"YAF011","YBR055C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",1,71,10,501,0.768565730913043,0.706005808973805,0.789507576442009
"YAF011","YBR072W","SUPERFAMILY","SSF49764","HSP20-like chaperones","HSP20-like chaperone",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YBR143C","SUPERFAMILY","SSF53137","Translational machinery components","-",1,71,3,508,0.410645090761043,2.38016131530159,0.484172105843295
"YAF011","YBR143C","SUPERFAMILY","SSF55315","L30e-like","50S ribosomal protein L30e-like",1,71,7,504,0.654018722841503,1.01406114698257,0.698484585017696
"YAF011","YBR143C","SUPERFAMILY","SSF55481","N-terminal domain of eukaryotic peptide chain release factor subunit 1, ERF1","Peptide Chain Release Factor eRF1/aRF1, N-terminal",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YBR146W;YKL173W","SUPERFAMILY","SSF54211","Ribosomal protein S5 domain 2-like","Ribosomal protein S5 domain 2-type fold",2,70,7,504,0.307435739114034,2.0538933129291,0.423763065600051
"YAF011","YBR244W","SUPERFAMILY","SSF52833","Thioredoxin-like","Thioredoxin-like superfamily",1,71,8,503,0.697341595807436,0.885715571041776,0.727680587971581
"YAF011","YCL050C","SUPERFAMILY","SSF54197","HIT-like","HIT-like superfamily",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDL098C","SUPERFAMILY","SSF57667","beta-beta-alpha zinc fingers","Zinc finger C2H2 superfamily",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDL147W;YER172C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",2,70,10,501,0.448118281408027,1.43042395106407,0.519018716100849
"YAF011","YDL182W","SUPERFAMILY","SSF51569","Aldolase","-",1,71,4,507,0.483932747868478,1.78302510993062,0.551453981422483
"YAF011","YDL185W","SUPERFAMILY","SSF47917","C-terminal domain of alpha and beta subunits of F1 ATP synthase","-",1,71,3,508,0.410645090761043,2.38016131530159,0.484172105843295
"YAF011","YDL185W","SUPERFAMILY","SSF50615","N-terminal domain of alpha and beta subunits of F1 ATP synthase","ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily",1,71,3,508,0.410645090761043,2.38016131530159,0.484172105843295
"YAF011","YDL185W","SUPERFAMILY","SSF51294","Hedgehog/intein (Hint) domain","Hint domain superfamily",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDL185W;YDR375C;YER172C;YFR009W;YJL050W;YKL173W;YNL220W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",7,65,76,435,0.917072333607435,0.616859613902647,0.922528088545362
"YAF011","YDL185W","SUPERFAMILY","SSF55608","Homing endonucleases","Homing endonuclease",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDR033W","SUPERFAMILY","SSF81321","Family A G protein-coupled receptor-like","-",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDR212W","SUPERFAMILY","SSF48592","GroEL equatorial domain-like","GroEL-like equatorial domain superfamily",1,71,8,503,0.697341595807436,0.885715571041776,0.727680587971581
"YAF011","YDR212W","SUPERFAMILY","SSF52029","GroEL apical domain-like","GroEL-like apical domain superfamily",1,71,8,503,0.697341595807436,0.885715571041776,0.727680587971581
"YAF011","YDR212W","SUPERFAMILY","SSF54849","GroEL-intermediate domain like","TCP-1-like chaperonin intermediate domain superfamily",1,71,8,503,0.697341595807436,0.885715571041776,0.727680587971581
"YAF011","YDR337W","SUPERFAMILY","SSF47060","S15/NS1 RNA-binding domain","S15/NS1, RNA-binding",1,71,2,509,0.327114473703553,3.57286648322496,0.423763065600051
"YAF011","YDR423C","SUPERFAMILY","SSF111430","YAP1 redox domain","Yap1 redox domain superfamily",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YDR423C","SUPERFAMILY","SSF57959","Leucine zipper domain","-",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YER172C","SUPERFAMILY","SSF158702","Sec63 N-terminal domain-like","-",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YER172C","SUPERFAMILY","SSF81296","E set domains","Immunoglobulin E-set",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YGL009C","SUPERFAMILY","SSF52016","LeuD/IlvD-like","-",1,71,3,508,0.410645090761043,2.38016131530159,0.484172105843295
"YAF011","YGL009C","SUPERFAMILY","SSF53732","Aconitase iron-sulfur domain","Aconitase, iron-sulfur domain",1,71,2,509,0.327114473703553,3.57286648322496,0.423763065600051
"YAF011","YGR091W","SUPERFAMILY","SSF89124","Nop domain","Nop domain superfamily",1,71,3,508,0.410645090761043,2.38016131530159,0.484172105843295
"YAF011","YGR187C;YLL013C","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",2,70,25,486,0.869407764719506,0.55588735040702,0.883468267652975
"YAF011","YGR234W","SUPERFAMILY","SSF46458","Globin-like","Globin-like superfamily",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YGR234W","SUPERFAMILY","SSF52343","Ferredoxin reductase-like, C-terminal NADP-linked domain","Ferredoxin-NADP reductase (FNR), nucleotide-binding domain",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YGR234W","SUPERFAMILY","SSF63380","Riboflavin synthase domain-like","Riboflavin synthase-like beta-barrel",1,71,1,510,0.231932238156708,7.13972336830523,0.422302072470862
"YAF011","YGR240C","SUPERFAMILY","SSF53784","Phosphofructokinase","Phosphofructokinase superfamily",1,71,2,509,0.327114473703553,3.57286648322496,0.423763065600051
"YAF011","YGR254W","SUPERFAMILY","SSF51604","Enolase C-terminal domain-like","Enolase-like, C-terminal domain superfamily",1,71,2,509,0.327114473703553,3.57286648322496,0.423763065600051
"YAF011","YGR254W","SUPERFAMILY","SSF54826","Enolase N-terminal domain-like","Enolase-like, N-terminal",1,71,2,509,0.327114473703553,3.57286648322496,0.423763065600051
