"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF002","YER165W","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",1,29,13,586,0.499190282541005,1.55303665240355,0.528554416808123
"YAF002","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YFL018C","Pfam","PF02852","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YFL018C","Pfam","PF07992","Pyridine nucleotide-disulphide oxidoreductase","FAD/NAD(P)-binding domain",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YGL049C","Pfam","PF02854","MIF4G domain","MIF4G-like, type 3",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YGL049C","Pfam","PF12152","Eukaryotic translation initiation factor 4G1","Eukaryotic translation initiation factor 4G1, eIF4E-binding domain",1,29,2,597,0.136575222207531,10.1892603054968,0.193235319749871
"YAF002","YGR128C","Pfam","PF10395","Utp8 family","U3 small nucleolar RNA-associated protein 8",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YGR234W","Pfam","PF00042","Globin","Globin",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YGR234W","Pfam","PF00970","Oxidoreductase FAD-binding domain","Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain",1,29,2,597,0.136575222207531,10.1892603054968,0.193235319749871
"YAF002","YGR254W;YHR174W","Pfam","PF00113","Enolase, C-terminal TIM barrel domain","Enolase, C-terminal TIM barrel domain",2,28,2,597,0.0124406694897636,20.9744666001313,0.193235319749871
"YAF002","YGR254W;YHR174W","Pfam","PF03952","Enolase, N-terminal domain","Enolase, N-terminal",2,28,2,597,0.0124406694897636,20.9744666001313,0.193235319749871
"YAF002","YHR019C","Pfam","PF00152","tRNA synthetases class II (D, K and N)","Aminoacyl-tRNA synthetase, class II (D/K/N)",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YHR019C","Pfam","PF01336","OB-fold nucleic acid binding domain","OB-fold nucleic acid binding domain, AA-tRNA synthetase-type",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YHR179W","Pfam","PF00724","NADH:flavin oxidoreductase / NADH oxidase family","NADH:flavin oxidoreductase/NADH oxidase, N-terminal",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YHR183W","Pfam","PF00393","6-phosphogluconate dehydrogenase, C-terminal domain","6-phosphogluconate dehydrogenase, C-terminal",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YHR183W","Pfam","PF03446","NAD binding domain of 6-phosphogluconate dehydrogenase","6-phosphogluconate dehydrogenase, NADP-binding",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YIL051C","Pfam","PF01042","Endoribonuclease L-PSP","YjgF/YER057c/UK114 family",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YJR009C","Pfam","PF00044","Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain","Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YJR009C","Pfam","PF02800","Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain","Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain",1,29,3,596,0.177953406446786,6.80256699076245,0.211779260564771
"YAF002","YKL060C","Pfam","PF01116","Fructose-bisphosphate aldolase class-II","Fructose-bisphosphate aldolase, class-II",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YKL152C","Pfam","PF00300","Histidine phosphatase superfamily (branch 1)","Histidine phosphatase superfamily, clade-1",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YLL013C","Pfam","PF00806","Pumilio-family RNA binding repeat","Pumilio RNA-binding repeat",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YLR301W","Pfam","PF16815","Protein HRI1","Protein Hri1",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YLR304C","Pfam","PF00330","Aconitase family (aconitate hydratase)","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain",1,29,2,597,0.136575222207531,10.1892603054968,0.193235319749871
"YAF002","YLR304C","Pfam","PF00694","Aconitase C-terminal domain","Aconitase A/isopropylmalate dehydratase small subunit, swivel domain",1,29,2,597,0.136575222207531,10.1892603054968,0.193235319749871
"YAF002","YLR419W;YMR128W","Pfam","PF04408","Helicase associated domain (HA2)","Helicase-associated domain",2,28,3,596,0.0201204604845695,14.0100523334939,0.193235319749871
"YAF002","YLR419W","Pfam","PF05773","RWD domain","RWD domain",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YLR419W;YMR128W","Pfam","PF07717","Oligonucleotide/oligosaccharide-binding (OB)-fold","Domain of unknown function DUF1605",2,28,3,596,0.0201204604845695,14.0100523334939,0.193235319749871
"YAF002","YMR194W","Pfam","PF01158","Ribosomal protein L36e","Ribosomal protein L36e",1,29,2,597,0.136575222207531,10.1892603054968,0.193235319749871
"YAF002","YNL162W","Pfam","PF00935","Ribosomal protein L44","Ribosomal protein L44e",1,29,1,598,0.0931870424189645,20.291067772351,0.193235319749871
"YAF002","YPL126W","Pfam","PF00400","WD domain, G-beta repeat","WD40 repeat",1,29,14,585,0.523620024856078,1.43989089249438,0.544413599850362
"YAF002","YBR011C","Gene3D","G3DSA:3.90.80.10","Inorganic Pyrophosphatase","Inorganic pyrophosphatase superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YBR084W","Gene3D","G3DSA:1.10.8.770","-","-",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YBR084W","Gene3D","G3DSA:3.10.410.10","Formyltetrahydrofolate synthetase","-",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YBR084W","Gene3D","G3DSA:3.40.50.10860","Leucine Dehydrogenase","-",1,28,4,548,0.226571933750499,4.86587445198881,0.259970983745593
"YAF002","YBR084W;YHR183W;YJR009C","Gene3D","G3DSA:3.40.50.720","-","-",3,26,21,531,0.111566011855927,2.9092434450734,0.193235319749871
"YAF002","YCL050C","Gene3D","G3DSA:3.30.428.70","-","ATP adenylyltransferase-like",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YCR012W","Gene3D","G3DSA:3.40.50.1260","-","Phosphoglycerate kinase, N-terminal",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YCR053W","Gene3D","G3DSA:3.40.50.1100","-","Tryptophan synthase beta subunit-like PLP-dependent enzyme",1,28,5,547,0.265511888474866,3.89070171995827,0.297538614322029
"YAF002","YCR053W","Gene3D","G3DSA:3.90.1380.10","threonine synthase","Threonine synthase, N-terminal domain superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YDR023W","Gene3D","G3DSA:1.10.287.40","-","Serine-tRNA synthetase, type1, N-terminal domain superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YDR023W;YHR019C","Gene3D","G3DSA:3.30.930.10","Bira Bifunctional Protein; Domain 2","-",2,27,10,542,0.116447539417702,3.99751751116627,0.193235319749871
"YAF002","YDR050C;YHR179W;YKL060C","Gene3D","G3DSA:3.20.20.70","Aldolase class I","Aldolase-type TIM barrel",3,26,16,536,0.0631672943621483,3.8498599949057,0.193235319749871
"YAF002","YDR194C;YLR419W;YMR128W","Gene3D","G3DSA:3.40.50.300","-","-",3,26,66,486,0.692720366768729,0.84987824646982,0.697564565137741
"YAF002","YER165W","Gene3D","G3DSA:1.10.1900.10","-","-",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YER165W","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",1,28,19,533,0.64712441222783,1.00187649108289,0.656238840569067
"YAF002","YFL018C","Gene3D","G3DSA:3.30.390.30","-","FAD/NAD-linked reductase, dimerisation domain superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YFL018C","Gene3D","G3DSA:3.50.50.60","-","FAD/NAD(P)-binding domain superfamily",1,28,5,547,0.265511888474866,3.89070171995827,0.297538614322029
"YAF002","YGL049C","Gene3D","G3DSA:1.20.970.30","-","eIF4G, eIF4e-binding domain superfamily",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YGL049C","Gene3D","G3DSA:1.25.40.180","-","MIF4G-like domain superfamily",1,28,6,546,0.302555636708308,3.23886509782862,0.335138551430741
"YAF002","YGR234W","Gene3D","G3DSA:1.10.490.10","Globins","Globin/Protoglobin",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YGR234W","Gene3D","G3DSA:2.40.30.10","Translation factors","-",1,28,11,541,0.462315094291312,1.75431423121737,0.494969320282148
"YAF002","YGR234W","Gene3D","G3DSA:3.40.50.80","-","Ferredoxin-NADP reductase (FNR), nucleotide-binding domain",1,28,3,549,0.185642346302989,6.4872896137784,0.219118834980577
"YAF002","YGR254W;YHR174W","Gene3D","G3DSA:3.20.20.120","Enolase superfamily","Enolase-like, C-terminal domain superfamily",2,27,2,550,0.0135740624617264,20.0279240588883,0.193235319749871
"YAF002","YGR254W;YHR174W","Gene3D","G3DSA:3.30.390.10","-","Enolase-like, N-terminal",2,27,2,550,0.0135740624617264,20.0279240588883,0.193235319749871
"YAF002","YHR019C","Gene3D","G3DSA:1.10.10.1430","-","-",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YHR019C","Gene3D","G3DSA:2.40.50.140","-","-",1,28,13,539,0.515772145797017,1.47956753551778,0.542078695616487
"YAF002","YHR183W","Gene3D","G3DSA:1.10.1040.10","-","6-phosphogluconate dehydrogenase, domain 2",1,28,3,549,0.185642346302989,6.4872896137784,0.219118834980577
"YAF002","YHR183W","Gene3D","G3DSA:1.20.5.320","-","-",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YIL051C","Gene3D","G3DSA:3.30.1330.40","-","RutC-like superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YJR009C","Gene3D","G3DSA:3.30.360.10","Dihydrodipicolinate Reductase; domain 2","-",1,28,7,545,0.337792372832801,2.77291535528322,0.369901913976604
"YAF002","YKL152C","Gene3D","G3DSA:3.40.50.1240","-","Histidine phosphatase superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YLL013C","Gene3D","G3DSA:1.25.10.10","-","Armadillo-like helical",1,28,15,537,0.564079955732648,1.27796930265281,0.578131769576522
"YAF002","YLR301W","Gene3D","G3DSA:2.40.128.310","-","-",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YLR301W","Gene3D","G3DSA:2.40.128.320","-","Hri1, N-terminal domain superfamily",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YLR304C","Gene3D","G3DSA:3.20.19.10","Aconitase","Aconitase/3-isopropylmalate dehydratase, swivel",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YLR304C","Gene3D","G3DSA:3.30.499.10","Aconitase","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YLR304C","Gene3D","G3DSA:3.40.1060.10","Aconitase","Aconitase, domain 2",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YLR419W;YMR128W","Gene3D","G3DSA:1.20.120.1080","-","-",2,27,3,549,0.0219239965129488,13.3799107371153,0.193235319749871
"YAF002","YLR419W","Gene3D","G3DSA:3.10.110.10","Ubiquitin Conjugating Enzyme","Ubiquitin-conjugating enzyme/RWD-like",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YMR194W","Gene3D","G3DSA:1.10.10.1760","-","Ribosomal protein L36e domain superfamily",1,28,2,550,0.142625275342673,9.71961690044819,0.193235319749871
"YAF002","YNL162W","Gene3D","G3DSA:3.10.450.80","-","-",1,28,1,551,0.0974182444061963,19.362127141022,0.193235319749871
"YAF002","YPL126W","Gene3D","G3DSA:2.130.10.10","-","WD40/YVTN repeat-like-containing domain superfamily",1,28,20,532,0.665365752772202,0.950081119077125,0.672369602801383
"YAF002","YBR011C","CDD","cd00412","pyrophosphatase","Inorganic pyrophosphatase",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YBR084W","CDD","cd00477","FTHFS","-",1,20,2,393,0.14425553384105,9.68387410126454,0.193235319749871
"YAF002","YBR084W","CDD","cd01080","NAD_bind_m-THF_DH_Cyclohyd","Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain",1,20,2,393,0.14425553384105,9.68387410126454,0.193235319749871
"YAF002","YCR012W","CDD","cd00318","Phosphoglycerate_kinase","Phosphoglycerate kinase",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YCR053W","CDD","cd01560","Thr-synth_2","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YDR023W","CDD","cd00770","SerRS_core","Serine-tRNA ligase catalytic core domain",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YDR050C","CDD","cd00311","TIM","Triosephosphate isomerase",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YDR194C","CDD","cd17964","DEADc_MSS116","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YDR194C","CDD","cd18787","SF2_C_DEAD","-",1,20,12,383,0.495189235967167,1.59363497298804,0.526252767374702
"YAF002","YER165W","CDD","cd12378","RRM1_I_PABPs","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YER165W","CDD","cd12379","RRM2_I_PABPs","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YER165W","CDD","cd12380","RRM3_I_PABPs","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YER165W","CDD","cd12381","RRM4_I_PABPs","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YGR234W","CDD","cd06184","flavohem_like_fad_nad_binding","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YGR234W","CDD","cd14777","Yhb1-globin-like","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YGR254W;YHR174W","CDD","cd03313","enolase","Enolase",2,19,2,393,0.0137182423930744,20.1988785199487,0.193235319749871
"YAF002","YHR019C","CDD","cd00776","AsxRS_core","-",1,20,2,393,0.14425553384105,9.68387410126454,0.193235319749871
"YAF002","YHR019C","CDD","cd04323","AsnRS_cyto_like_N","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YHR179W","CDD","cd02933","OYE_like_FMN","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YIL051C","CDD","cd00448","YjgF_YER057c_UK114_family","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YKL060C","CDD","cd00946","FBP_aldolase_IIA","Fructose-bisphosphate aldolase, class II, yeast/E. coli subtype",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YKL152C","CDD","cd07067","HP_PGM_like","Histidine phosphatase superfamily, clade-1",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLL013C","CDD","cd07920","Pumilio","Pumilio, RNA binding domain",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR301W","CDD","cd11692","HRI1_N_like","Hri1, N-terminal",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR301W","CDD","cd11693","HRI1_C_like","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR304C","CDD","cd01578","AcnA_Mitochon_Swivel","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR304C","CDD","cd01584","AcnA_Mitochondrial","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR419W","CDD","cd14271","UBA_YLR419W_like","Putative ATP-dependent RNA helicase YLR419W-like, UBA domain",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR419W","CDD","cd17917","DEXHc_RHA-like","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YLR419W;YMR128W","CDD","cd18791","SF2_C_RHA","-",2,19,3,392,0.0221672580207751,13.504135931727,0.193235319749871
"YAF002","YMR128W","CDD","cd17982","DEXHc_DHX37","-",1,20,1,394,0.0985287303058388,19.258942951627,0.193235319749871
"YAF002","YBR011C","SUPERFAMILY","SSF50324","Inorganic pyrophosphatase","Inorganic pyrophosphatase superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YBR084W;YHR183W;YJR009C","SUPERFAMILY","SSF51735","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding domain superfamily",3,24,21,521,0.0989911622789387,3.0913655656492,0.193235319749871
"YAF002","YBR084W;YDR194C;YLR419W;YMR128W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",4,23,73,469,0.509034196627108,1.11714132108547,0.537003108529696
"YAF002","YBR084W","SUPERFAMILY","SSF53223","Aminoacid dehydrogenase-like, N-terminal domain","-",1,26,4,538,0.216475082598553,5.1427914968339,0.250086377491152
"YAF002","YCL050C","SUPERFAMILY","SSF54197","HIT-like","HIT-like superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YCR012W","SUPERFAMILY","SSF53748","Phosphoglycerate kinase","Phosphoglycerate kinase superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YCR053W","SUPERFAMILY","SSF53686","Tryptophan synthase beta subunit-like PLP-dependent enzymes","Tryptophan synthase beta subunit-like PLP-dependent enzyme",1,26,5,537,0.253984254176282,4.11146568566568,0.289120415821222
"YAF002","YDR023W","SUPERFAMILY","SSF46589","tRNA-binding arm","Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm",1,26,2,540,0.135934529261097,10.2679757173872,0.193235319749871
"YAF002","YDR023W;YHR019C","SUPERFAMILY","SSF55681","Class II aaRS and biotin synthetases","-",2,25,11,531,0.122554213340401,3.84567422994819,0.193235319749871
"YAF002","YDR050C","SUPERFAMILY","SSF51351","Triosephosphate isomerase (TIM)","Triosephosphate isomerase superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YER165W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",1,26,17,525,0.588827781704126,1.18739516152296,0.601356032378682
"YAF002","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YFL018C","SUPERFAMILY","SSF51905","FAD/NAD(P)-binding domain","FAD/NAD(P)-binding domain superfamily",1,26,4,538,0.216475082598553,5.1427914968339,0.250086377491152
"YAF002","YFL018C","SUPERFAMILY","SSF55424","FAD/NAD-linked reductases, dimerisation (C-terminal) domain","FAD/NAD-linked reductase, dimerisation domain superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YGL049C","SUPERFAMILY","SSF101489","Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain","eIF4G, eIF4e-binding domain superfamily",1,26,2,540,0.135934529261097,10.2679757173872,0.193235319749871
"YAF002","YGL049C;YLL013C","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",2,25,28,514,0.423362131076562,1.46740089701613,0.456660276217415
"YAF002","YGR234W","SUPERFAMILY","SSF46458","Globin-like","Globin-like superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YGR234W","SUPERFAMILY","SSF52343","Ferredoxin reductase-like, C-terminal NADP-linked domain","Ferredoxin-NADP reductase (FNR), nucleotide-binding domain",1,26,3,539,0.177153200126734,6.85587452964275,0.211779260564771
"YAF002","YGR234W","SUPERFAMILY","SSF63380","Riboflavin synthase domain-like","Riboflavin synthase-like beta-barrel",1,26,3,539,0.177153200126734,6.85587452964275,0.211779260564771
"YAF002","YGR254W;YHR174W","SUPERFAMILY","SSF51604","Enolase C-terminal domain-like","Enolase-like, C-terminal domain superfamily",2,25,2,540,0.0122785166641866,21.2081282415231,0.193235319749871
"YAF002","YGR254W;YHR174W","SUPERFAMILY","SSF54826","Enolase N-terminal domain-like","Enolase-like, N-terminal",2,25,2,540,0.0122785166641866,21.2081282415231,0.193235319749871
"YAF002","YHR019C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,26,14,528,0.522204479290561,1.44942063728154,0.544413599850362
"YAF002","YHR179W","SUPERFAMILY","SSF51395","FMN-linked oxidoreductases","-",1,26,3,539,0.177153200126734,6.85587452964275,0.211779260564771
"YAF002","YHR183W","SUPERFAMILY","SSF48179","6-phosphogluconate dehydrogenase C-terminal domain-like","6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily",1,26,4,538,0.216475082598553,5.1427914968339,0.250086377491152
"YAF002","YIL051C","SUPERFAMILY","SSF55298","YjgF-like","RutC-like superfamily",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YJR009C","SUPERFAMILY","SSF55347","Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain","-",1,26,7,535,0.32388300072562,2.93054467108861,0.356024061866331
"YAF002","YKL060C","SUPERFAMILY","SSF51569","Aldolase","-",1,26,7,535,0.32388300072562,2.93054467108861,0.356024061866331
"YAF002","YKL152C","SUPERFAMILY","SSF53254","Phosphoglycerate mutase-like","Histidine phosphatase superfamily",1,26,2,540,0.135934529261097,10.2679757173872,0.193235319749871
"YAF002","YLR304C","SUPERFAMILY","SSF52016","LeuD/IlvD-like","-",1,26,3,539,0.177153200126734,6.85587452964275,0.211779260564771
"YAF002","YLR304C","SUPERFAMILY","SSF53732","Aconitase iron-sulfur domain","Aconitase, iron-sulfur domain",1,26,2,540,0.135934529261097,10.2679757173872,0.193235319749871
"YAF002","YLR419W","SUPERFAMILY","SSF46934","UBA-like","UBA-like superfamily",1,26,2,540,0.135934529261097,10.2679757173872,0.193235319749871
"YAF002","YLR419W","SUPERFAMILY","SSF54495","UBC-like","Ubiquitin-conjugating enzyme/RWD-like",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YNL162W","SUPERFAMILY","SSF57829","Zn-binding ribosomal proteins","Zinc-binding ribosomal protein",1,26,6,536,0.289761208238876,3.42294937297447,0.32220551340848
"YAF002","YPL126W","SUPERFAMILY","SSF50978","WD40 repeat-like","WD40-repeat-containing domain superfamily",1,26,19,523,0.628171691904238,1.05861980286899,0.639270131690532
"YAF002","YPL126W","SUPERFAMILY","SSF50993","Peptidase/esterase 'gauge' domain","-",1,26,1,541,0.0927312557241515,20.4376220914895,0.193235319749871
"YAF002","YDR023W;YHR019C","ProSiteProfiles","PS50862","Aminoacyl-transfer RNA synthetases class-II family profile.","Aminoacyl-tRNA synthetase, class II",2,8,9,245,0.059238218883565,6.69782749642379,0.193235319749871
"YAF002","YDR050C","ProSiteProfiles","PS51440","Triosephosphate isomerase (TIM) family profile.","Triosephosphate isomerase",1,9,1,253,0.0744613434727505,26.7213270109561,0.193235319749871
"YAF002","YDR194C;YLR419W;YMR128W","ProSiteProfiles","PS51192","Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.","Helicase superfamily 1/2, ATP-binding domain",3,7,18,236,0.0363279581202512,5.55081733205472,0.193235319749871
"YAF002","YDR194C;YLR419W;YMR128W","ProSiteProfiles","PS51194","Superfamilies 1 and 2 helicase C-terminal domain profile.","Helicase, C-terminal",3,7,18,236,0.0363279581202512,5.55081733205472,0.193235319749871
"YAF002","YDR194C","ProSiteProfiles","PS51195","DEAD-box RNA helicase Q motif profile.","RNA helicase, DEAD-box type, Q motif",1,9,12,242,0.401909632996931,2.23126563813541,0.435150279335023
"YAF002","YER165W","ProSiteProfiles","PS50102","Eukaryotic RNA Recognition Motif (RRM) profile.","RNA recognition motif domain",1,9,18,236,0.532551812207308,1.45437263852585,0.549730902923673
