#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
98312	853871	853806	34134	34074	YKR002W	YKL059C	PAP1	MPE1	polynucleotide adenylyltransferase PAP1|L000001336	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P29468	-	NP_012927	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98313	853806	853871	34074	34134	YKL059C	YKR002W	MPE1	PAP1	-	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98533	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98534	853806	851255	34074	31784	YKL059C	YAL043C	MPE1	PTA1	-	FUN39|RNA-processing protein PTA1|L000001522	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q01329	-	NP_009356	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98699	851776	853806	32247	34074	YDR195W	YKL059C	REF2	MPE1	L000002661	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P42073	-	NP_010481	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100033	853806	856870	34074	36877	YKL059C	YER133W	MPE1	GLC7	-	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P32598	-	NP_011059	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100034	853806	851814	34074	32280	YKL059C	YDR228C	MPE1	PCF11	-	L000004116	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P39081	-	NP_010514	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100035	853806	855399	34074	35522	YKL059C	YNL317W	MPE1	PFS2	-	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P42841	-	NP_014082	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100036	853806	855083	34074	35236	YKL059C	YMR061W	MPE1	RNA14	-	L000001650	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P25298	-	NP_013777	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100037	853806	852833	34074	33199	YKL059C	YGL049C	MPE1	TIF4632	-	eIF4G2|L000002310	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P39936	-	NP_011466	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100038	853806	854525	34074	34729	YKL059C	YOR344C	MPE1	TYE7	-	SGC1|L000002401	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P33122	-	NP_014989	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100039	853806	853060	34074	33404	YKL059C	YGR156W	MPE1	PTI1	-	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P39927	-	NP_011672	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100040	853806	850983	34074	31545	YKL059C	YLR277C	MPE1	YSH1	-	BRR5|L000003344	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100041	850983	853806	31545	34074	YLR277C	YKL059C	YSH1	MPE1	BRR5|L000003344	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06224	-	NP_013379	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100042	853806	856222	34074	36273	YKL059C	YPR107C	MPE1	YTH1	-	L000003546	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06102	-	NP_015432	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100043	856222	853806	36273	34074	YPR107C	YKL059C	YTH1	MPE1	L000003546	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06102	-	NP_015432	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134352	853806	850806	34074	31387	YKL059C	YLR115W	MPE1	CFT2	-	YDH1|L000003599	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q12102	-	NP_013216	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134354	853806	853555	34074	33847	YKL059C	YJR093C	MPE1	FIP1	-	L000002775	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P45976	-	NP_012626	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134355	853806	856870	34074	36877	YKL059C	YER133W	MPE1	GLC7	-	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P32598	-	NP_011059	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134356	853806	853871	34074	34134	YKL059C	YKR002W	MPE1	PAP1	-	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134357	853806	855399	34074	35522	YKL059C	YNL317W	MPE1	PFS2	-	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P42841	-	NP_014082	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134358	853806	851255	34074	31784	YKL059C	YAL043C	MPE1	PTA1	-	FUN39|RNA-processing protein PTA1|L000001522	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q01329	-	NP_009356	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134359	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134360	853806	853060	34074	33404	YKL059C	YGR156W	MPE1	PTI1	-	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P39927	-	NP_011672	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134361	853060	853806	33404	34074	YGR156W	YKL059C	PTI1	MPE1	-	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P39927	-	NP_011672	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134362	853806	851776	34074	32247	YKL059C	YDR195W	MPE1	REF2	-	L000002661	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P42073	-	NP_010481	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134363	851776	853806	32247	34074	YDR195W	YKL059C	REF2	MPE1	L000002661	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42073	-	NP_010481	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134364	853806	855499	34074	35614	YKL059C	YNL222W	MPE1	SSU72	-	L000003154	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P53538	-	NP_014177	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134365	855499	853806	35614	34074	YNL222W	YKL059C	SSU72	MPE1	L000003154	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P53538	-	NP_014177	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134366	853806	853851	34074	34114	YKL059C	YKL018W	MPE1	SWD2	-	CPS35|SAF37	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P36104	-	NP_012907	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134367	853851	853806	34114	34074	YKL018W	YKL059C	SWD2	MPE1	CPS35|SAF37	-	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P36104	-	NP_012907	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134368	853806	850983	34074	31545	YKL059C	YLR277C	MPE1	YSH1	-	BRR5|L000003344	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134369	853806	856222	34074	36273	YKL059C	YPR107C	MPE1	YTH1	-	L000003546	Affinity Capture-MS	physical	Nedea E (2003)	PUBMED:12819204	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06102	-	NP_015432	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134370	853806	850983	34074	31545	YKL059C	YLR277C	MPE1	YSH1	-	BRR5|L000003344	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134371	853806	853555	34074	33847	YKL059C	YJR093C	MPE1	FIP1	-	L000002775	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P45976	-	NP_012626	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134372	853806	853871	34074	34134	YKL059C	YKR002W	MPE1	PAP1	-	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134373	853806	853373	34074	33683	YKL059C	YJL072C	MPE1	PSF2	-	CDC102	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P40359	-	NP_012463	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134374	853806	851255	34074	31784	YKL059C	YAL043C	MPE1	PTA1	-	FUN39|RNA-processing protein PTA1|L000001522	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q01329	-	NP_009356	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134375	853806	850806	34074	31387	YKL059C	YLR115W	MPE1	CFT2	-	YDH1|L000003599	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q12102	-	NP_013216	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134376	853806	851895	34074	32353	YKL059C	YDR301W	MPE1	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134811	855399	853806	35522	34074	YNL317W	YKL059C	PFS2	MPE1	-	-	Affinity Capture-MS	physical	Dichtl B (2002)	PUBMED:12453421	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134824	855399	853806	35522	34074	YNL317W	YKL059C	PFS2	MPE1	-	-	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134915	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	He X (2003)	PUBMED:12704082	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134926	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	Walsh EP (2002)	PUBMED:11841235	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
135753	850409	853806	31024	34074	YCR042C	YKL059C	TAF2	MPE1	TAF150|TSM1|TafII150|L000002367	-	Affinity Capture-MS	physical	Sanders SL (2002)	PUBMED:12052880	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23255	-	NP_009971	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145230	853851	853806	34114	34074	YKL018W	YKL059C	SWD2	MPE1	CPS35|SAF37	-	Affinity Capture-MS	physical	Roguev A (2001)	PUBMED:11742990	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P36104	-	NP_012907	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
159626	851814	853806	32280	34074	YDR228C	YKL059C	PCF11	MPE1	L000004116	-	Synthetic Rescue	genetic	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P39081	-	NP_010514	P35728	-	NP_012864	APO:0000147	heat sensitivity	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
159627	852838	853806	33204	34074	YGL044C	YKL059C	RNA15	MPE1	L000001651	-	Synthetic Rescue	genetic	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P25299	-	NP_011471	P35728	-	NP_012864	APO:0000147	heat sensitivity	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
180377	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181623	851776	853806	32247	34074	YDR195W	YKL059C	REF2	MPE1	L000002661	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P42073	-	NP_010481	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181743	851895	853806	32353	34074	YDR301W	YKL059C	CFT1	MPE1	YHH1|L000003600	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184105	853851	853806	34114	34074	YKL018W	YKL059C	SWD2	MPE1	CPS35|SAF37	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P36104	-	NP_012907	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184139	853806	853871	34074	34134	YKL059C	YKR002W	MPE1	PAP1	-	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184140	853806	850806	34074	31387	YKL059C	YLR115W	MPE1	CFT2	-	YDH1|L000003599	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q12102	-	NP_013216	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184141	853806	850983	34074	31545	YKL059C	YLR277C	MPE1	YSH1	-	BRR5|L000003344	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
185580	855399	853806	35522	34074	YNL317W	YKL059C	PFS2	MPE1	-	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
186333	856222	853806	36273	34074	YPR107C	YKL059C	YTH1	MPE1	L000003546	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06102	-	NP_015432	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
186972	853555	853806	33847	34074	YJR093C	YKL059C	FIP1	MPE1	L000002775	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P45976	-	NP_012626	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194655	851255	853806	31784	34074	YAL043C	YKL059C	PTA1	MPE1	FUN39|RNA-processing protein PTA1|L000001522	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194667	851776	853806	32247	34074	YDR195W	YKL059C	REF2	MPE1	L000002661	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P42073	-	NP_010481	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
