#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
142045	852963	856476	33315	36511	YGR072W	YHR077C	UPF3	NMD2	SUA6|SUP112|L000003057|S000029549|L000002231	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Two-hybrid	physical	He F (1997)	PUBMED:9032286	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P48412	-	NP_011586	P38798	-	NP_011944	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
144296	855104	856476	35256	36511	YMR080C	YHR077C	NAM7	NMD2	IFS2|MOF4|SUP113|UPF1|ATP-dependent RNA helicase NAM7|L000002429|S000029550|L000002232	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Two-hybrid	physical	Weng Y (1996)	PUBMED:8816462	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P30771	-	NP_013797	P38798	-	NP_011944	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
144297	856476	852963	36511	33315	YHR077C	YGR072W	NMD2	UPF3	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	SUA6|SUP112|L000003057|S000029549|L000002231	Two-hybrid	physical	Weng Y (1996)	PUBMED:8816462	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P48412	-	NP_011586	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148824	854243	856476	34475	36511	YOR076C	YHR077C	SKI7	NMD2	YOR29-27	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Affinity Capture-Western	physical	Takahashi S (2003)	PUBMED:12881429	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q08491	-	NP_014719	P38798	-	NP_011944	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155853	852963	856476	33315	36511	YGR072W	YHR077C	UPF3	NMD2	SUA6|SUP112|L000003057|S000029549|L000002231	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Dosage Rescue	genetic	Shirley RL (2002)	PUBMED:12196393	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P48412	-	NP_011586	P38798	-	NP_011944	APO:0000094	metabolism and growth	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160421	851306	856476	31825	36511	YDL220C	YHR077C	CDC13	NMD2	EST4|telomere-binding protein CDC13|L000000253	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Enomoto S (2004)	PUBMED:14701754	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P32797	-	NP_010061	P38798	-	NP_011944	APO:0000106|APO:0000147	vegetative growth|heat sensitivity	phenotype|phenotype	-|-	-|-	partial rescue|partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160422	850934	856476	31502	36511	YLR233C	YHR077C	EST1	NMD2	L000000588	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Enomoto S (2004)	PUBMED:14701754	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17214	-	NP_013334	P38798	-	NP_011944	APO:0000317	replicative lifespan	phenotype	-	-	undetermined	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160423	851028	856476	31582	36511	YLR318W	YHR077C	EST2	NMD2	TERT|L000003504	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Enomoto S (2004)	PUBMED:14701754	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06163	-	NP_013422	P38798	-	NP_011944	APO:0000317	replicative lifespan	phenotype	-	-	undetermined	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160424	854806	856476	34981	36511	YIL009C-A	YHR077C	EST3	NMD2	telomerase subunit EST3|L000004271	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Enomoto S (2004)	PUBMED:14701754	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q03096	-	NP_012256	P38798	-	NP_011944	APO:0000317	replicative lifespan	phenotype	-	-	undetermined	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160425	853311	856476	33626	36511	YJL130C	YHR077C	URA2	NMD2	bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase|L000002431	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Messenguy F (2002)	PUBMED:12172963	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P07259	-	NP_012405	P38798	-	NP_011944	APO:0000022|APO:0000087	protein activity|resistance to chemicals	phenotype|phenotype	-|-	-|-	wild type|wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
160426	855119	856476	35269	36511	YMR094W	YHR077C	CTF13	NMD2	CBF3C|L000000429	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Rescue	genetic	Dahlseid JN (1998)	PUBMED:9799255	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35203	-	NP_013812	P38798	-	NP_011944	APO:0000147	heat sensitivity	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161687	856476	855104	36511	35256	YHR077C	YMR080C	NMD2	NAM7	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	IFS2|MOF4|SUP113|UPF1|ATP-dependent RNA helicase NAM7|L000002429|S000029550|L000002232	Phenotypic Suppression	genetic	Maderazo AB (2000)	PUBMED:10848586	559292	559292	Low Throughput	-	-	deletion of Nam7 suppresses resistance to canavanine	-	BIOGRID	P38798	-	NP_011944	P30771	-	NP_013797	APO:0000087	resistance to chemicals	phenotype	-	-	partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
182960	852963	856476	33315	36511	YGR072W	YHR077C	UPF3	NMD2	SUA6|SUP112|L000003057|S000029549|L000002231	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P48412	-	NP_011586	P38798	-	NP_011944	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183339	856476	852311	36511	32726	YHR077C	YBR023C	NMD2	CHS3	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	CAL1|CSD2|DIT101|KTI2|chitin synthase CHS3|L000000331	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P29465	-	NP_009579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183340	856476	851598	36511	32083	YHR077C	YDR034C	NMD2	LYS14	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	L000000971	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P40971	-	NP_010317	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183341	856476	856380	36511	36417	YHR077C	YHL009W-B	NMD2	YHL009W-B	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	gag-pol fusion protein|S000029015	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P0C2J7	-	NP_058133	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183342	856476	856361	36511	36398	YHR077C	YHL024W	NMD2	RIM4	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	L000004288|L000004795	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P38741	-	NP_011839	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183343	856476	854826	36511	35001	YHR077C	YIR009W	NMD2	MSL1	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	YIB9|YIB9w|L000004502	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P40567	-	NP_012274	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183344	856476	854953	36511	35116	YHR077C	YML052W	NMD2	SUR7	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	L000004152	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P54003	-	NP_013660	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
196000	856476	855477	36511	35595	YHR077C	YNL244C	NMD2	SUI1	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	MOF2|RFR1|translation initiation factor eIF1|L000002177	Synthetic Lethality	genetic	Harger JW (2004)	PUBMED:15388879	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P32911	-	NP_014155	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
196401	856476	852810	36511	33178	YHR077C	YGL070C	NMD2	RPB9	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	SSU73|DNA-directed RNA polymerase II core subunit RPB9|B12.6|SHI|L000001683|L000001880	Synthetic Growth Defect	genetic	Nesser NK (2006)	PUBMED:16492753	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P27999	-	NP_011445	APO:0000106	vegetative growth	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
213207	856476	853997	36511	34252	YHR077C	YOL123W	NMD2	HRP1	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	NAB4|NAB5|L000003337|L000003022|L000003015	Affinity Capture-Western	physical	Wang W (2006)	PUBMED:16611983	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	Q99383	-	NP_014518	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
213209	853997	856476	34252	36511	YOL123W	YHR077C	HRP1	NMD2	NAB4|NAB5|L000003337|L000003022|L000003015	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Affinity Capture-Western	physical	Wang W (2006)	PUBMED:16611983	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q99383	-	NP_014518	P38798	-	NP_011944	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
213210	856476	855104	36511	35256	YHR077C	YMR080C	NMD2	NAM7	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	IFS2|MOF4|SUP113|UPF1|ATP-dependent RNA helicase NAM7|L000002429|S000029550|L000002232	Affinity Capture-Western	physical	Wang W (2006)	PUBMED:16611983	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38798	-	NP_011944	P30771	-	NP_013797	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
239603	851752	856476	32225	36511	YDR172W	YHR077C	SUP35	NMD2	GST1|PNM2|SAL3|SUF12|SUP2|SUP36|translation termination factor GTPase eRF3|eRF3|[PSI(+)]|[PSI]|L000002200	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Dosage Lethality	genetic	Kodama H (2007)	PUBMED:17535254	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P05453	-	NP_010457	P38798	-	NP_011944	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
252998	854543	856476	34746	36511	YOR361C	YHR077C	PRT1	NMD2	CDC63|DNA26|L000001515	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Phenotypic Enhancement	genetic	Barnes CA (1998)	PUBMED:9580697	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P06103	-	NP_015006	P38798	-	NP_011944	APO:0000149	protein/peptide accumulation	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
285750	852885	856476	33246	36511	YGR002C	YHR077C	SWC4	NMD2	EAF2|GOD1	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Synthetic Growth Defect	genetic	Lin YY (2008)	PUBMED:18676811	559292	559292	High Throughput|Low Throughput	-	-	High Throughput: dSLAM analysis was performed to determine genome-wide genetic interaction profiles of 38 query genes involved in histone (de)acetylation.|Low Throughput: Genetic interactions identified using dSLAM were validated by tetrad dissection and/or random spore analysis.	-	BIOGRID	P53201	-	NP_011516	P38798	-	NP_011944	APO:0000106	vegetative growth	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
307956	856476	850728	36511	31315	YHR077C	YLR039C	NMD2	RIC1	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	L000001638	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-2.537783	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P38798	-	NP_011944	P40395	-	NP_013140	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
308155	856476	850966	36511	31529	YHR077C	YLR262C	NMD2	YPT6	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Rab family GTPase YPT6|L000002896|L000002948	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-4.092148	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P38798	-	NP_011944	Q99260	-	NP_013363	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
311246	853303	856476	33619	36511	YJL138C	YHR077C	TIF2	NMD2	translation initiation factor eIF4A|eIF4A|L000002303	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-4.023303	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P10081	-	NP_012397	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
311247	853714	856476	33993	36511	YKL143W	YHR077C	LTV1	NMD2	YKL2|L000000962	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-2.948129	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P34078	-	NP_012779	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
311248	853933	856476	34190	36511	YKR059W	YHR077C	TIF1	NMD2	translation initiation factor eIF4A|eIF4A|L000002302	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-3.813996	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P10081	-	NP_012985	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
311249	855978	856476	36056	36511	YPL125W	YHR077C	KAP120	NMD2	LPH2	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-4.96672	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	Q02932	-	NP_015200	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
312480	856476	852741	36511	33116	YHR077C	YGL136C	NMD2	MRM2	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	-	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.048098	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P38798	-	NP_011944	P53123	-	NP_011379	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313927	850298	856476	30927	36511	YCL059C	YHR077C	KRR1	NMD2	L000004098	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.444883	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P25586	-	NP_009872	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313928	850326	856476	30952	36511	YCL031C	YHR077C	RRP7	NMD2	L000004251	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	3.331725	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P25368	-	NP_009899	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313929	850897	856476	31469	36511	YLR200W	YHR077C	YKE2	NMD2	GIM1|PFD6|L000002791	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	3.09004	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P52553	-	NP_013301	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313930	851027	856476	31581	36511	YLR316C	YHR077C	TAD3	NMD2	S000007486	IFS1|SUA1|SUP111|UPF2|L000001257|S000029548|L000002230	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	3.766505	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	Q9URQ3	-	NP_013420	P38798	-	NP_011944	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
