#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
145522	850346	855611	30970	35713	YCL011C	YNL112W	GBP2	DBP2	RLF6|L000002609|L000003049	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-RNA	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P25555	-	NP_009916	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
146215	855104	855611	35256	35713	YMR080C	YNL112W	NAM7	DBP2	IFS2|MOF4|SUP113|UPF1|ATP-dependent RNA helicase NAM7|L000002429|S000029550|L000002232	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Two-hybrid	physical	He F (1995)	PUBMED:7883168	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P30771	-	NP_013797	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
147838	851988	855611	32441	35713	YDR381W	YNL112W	YRA1	DBP2	SHE11|RNA-binding protein YRA1|L000002959|L000002873	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Kashyap AK (2005)	PUBMED:15584090	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12159	-	NP_010669	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
182602	852870	855611	33232	35713	YGL014W	YNL112W	PUF4	DBP2	YGL023	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25339	-	NP_011501	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
186990	853840	855611	34103	35713	YKL028W	YNL112W	TFA1	DBP2	L000002595	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P36100	-	NP_012897	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
187134	855611	855512	35713	35627	YNL112W	YNL209W	DBP2	SSB2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	YG103|Hsp70 family ATPase SSB2|L000002715	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P40150	-	NP_014190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
188449	851665	855611	32148	35713	YDR091C	YNL112W	RLI1	DBP2	-	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q03195	-	NP_010376	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190311	850590	855611	31187	35713	YFR031C-A	YNL112W	RPL2A	DBP2	RPL5B|ribosomal 60S subunit protein L2A|L2|rp8|YL6|L5A|L2A|L000003147	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P0CX46|P0CX45	-	NP_116688	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190642	852248	855611	32665	35713	YBL032W	YNL112W	HEK2	DBP2	KHD1	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38199	-	NP_009521	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
191520	855611	850737	35713	31323	YNL112W	YLR048W	DBP2	RPS0B	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	NAB1B|YST2|ribosomal 40S subunit protein S0B|S2|S0B|L000002908	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P46654	-	NP_013149	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192808	851332	855611	31850	35713	YDL195W	YNL112W	SEC31	DBP2	WEB1|L000002484	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38968	-	NP_010086	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194217	855611	853128	35713	33467	YNL112W	YGR214W	DBP2	RPS0A	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	NAB1|NAB1A|YST1|ribosomal 40S subunit protein S0A|S2|S0A|L000001226|L000001225	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P32905	-	NP_011730	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194973	855611	855230	35713	35370	YNL112W	YMR192W	DBP2	GYL1	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	APP2	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	Q04322	-	NP_013917	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194974	855611	852834	35713	33200	YNL112W	YGL048C	DBP2	RPT6	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	CIM3|CRL3|SCB68|SUG1|proteasome regulatory particle base subunit RPT6|L000002174|L000000406|L000002265	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	Q01939	-	NP_011467	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
196903	850594	855611	31191	35713	YFR034C	YNL112W	PHO4	DBP2	phosphate-sensing transcription factor PHO4|phoD|L000001420	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Graumann J (2004)	PUBMED:14660704	559292	559292	High Throughput	-	-	-	-	BIOGRID	P07270	-	NP_116692	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
200796	853275	855611	33595	35713	YJL164C	YNL112W	TPK1	DBP2	PKA1|SRA3|cAMP-dependent protein kinase catalytic subunit TPK1|L000002045	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Biochemical Activity	physical	Ptacek J (2005)	PUBMED:16319894	559292	559292	High Throughput	-	Phosphorylation	32P incorporation on protein chip	-	BIOGRID	P06244	-	NP_012371	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
228007	852757	855611	33131	35713	YGL120C	YNL112W	PRP43	DBP2	DEAH-box ATP-dependent RNA helicase PRP43|JA1|L000003359	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Lebaron S (2005)	PUBMED:16227579	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P53131	-	NP_011395	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
256081	853445	855611	33747	35713	YJL010C	YNL112W	NOP9	DBP2	-	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Thomson E (2007)	PUBMED:17956976	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P47077	-	NP_012524	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
264738	851988	855611	32441	35713	YDR381W	YNL112W	YRA1	DBP2	SHE11|RNA-binding protein YRA1|L000002959|L000002873	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Oeffinger M (2007)	PUBMED:17922018	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12159	-	NP_010669	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
272692	851319	855611	31838	35713	YDL208W	YNL112W	NHP2	DBP2	snoRNA-binding protein NHP2|L000001243	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32495	-	NP_010073	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
272714	851313	855611	31832	35713	YDL213C	YNL112W	NOP6	DBP2	-	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q07623	-	NP_010068	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273399	852757	855611	33131	35713	YGL120C	YNL112W	PRP43	DBP2	DEAH-box ATP-dependent RNA helicase PRP43|JA1|L000003359	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53131	-	NP_011395	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273618	853064	855611	33407	35713	YGR159C	YNL112W	NSR1	DBP2	SHE5|L000001278	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P27476	-	NP_011675	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273761	856449	855611	36484	35713	YHR052W	YNL112W	CIC1	DBP2	NSA3	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38779	-	NP_011919	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273776	856471	855611	36506	35713	YHR072W-A	YNL112W	NOP10	DBP2	-	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q6Q547	-	NP_058135	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273781	856481	855611	36516	35713	YHR081W	YNL112W	LRP1	DBP2	RRP47|YC1D	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38801	-	NP_011949	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
273798	856489	855611	36524	35713	YHR089C	YNL112W	GAR1	DBP2	H/ACA snoRNP pseudouridylase subunit GAR1|L000000668	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P28007	-	NP_011957	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274134	853682	855611	33966	35713	YKL172W	YNL112W	EBP2	DBP2	L000004646	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P36049	-	NP_012749	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274163	853967	855611	34223	35713	YKR092C	YNL112W	SRP40	DBP2	L000002063	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32583	-	NP_013018	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274228	850893	855611	31466	35713	YLR196W	YNL112W	PWP1	DBP2	L000001539	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21304	-	NP_013297	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274451	855611	855466	35713	35584	YNL112W	YNL255C	DBP2	GIS2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	L000004862	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P53849	-	NP_014144	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274452	855611	854381	35713	34601	YNL112W	YOR206W	DBP2	NOC2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	-	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P39744	-	NP_014849	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274453	855611	855535	35713	35647	YNL112W	YNL186W	DBP2	UBP10	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	DOT4|L000004391|L000004588	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P53874	-	NP_014213	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274454	855611	855611	35713	35713	YNL112W	YNL112W	DBP2	DBP2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
274455	855611	854078	35713	34325	YNL112W	YOL077C	DBP2	BRX1	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	-	PCA	physical	Tarassov K (2008)	PUBMED:18467557	559292	559292	High Throughput	-	-	-	-	BIOGRID	P24783	-	NP_014287	Q08235	-	NP_014565	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
310141	855611	854731	35713	34913	YNL112W	YIL079C	DBP2	AIR1	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	S000028413	Negative Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	-6.181988	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P24783	-	NP_014287	P40507	-	NP_012186	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
312356	855611	852399	35713	32807	YNL112W	YBR103W	DBP2	SIF2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	EMB1	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.164624	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P24783	-	NP_014287	P38262	-	NP_009661	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
312687	855611	853301	35713	33617	YNL112W	YJL140W	DBP2	RPB4	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.701316	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P24783	-	NP_014287	P20433	-	NP_012395	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313584	855348	855611	35482	35713	YMR302C	YNL112W	YME2	DBP2	PRP12|RNA12|L000001503	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.008201	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P32843	-	NP_014031	P24783	-	NP_014287	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
313777	855611	856155	35713	36219	YNL112W	YPR042C	DBP2	PUF2	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	-	Positive Genetic	genetic	Wilmes GM (2008)	PUBMED:19061648	559292	559292	High Throughput	2.195701	-	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID	P24783	-	NP_014287	Q12221	-	NP_015367	APO:0000063	colony size	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
333791	851369	855611	31882	35713	YDL229W	YNL112W	SSB1	DBP2	YG101|Hsp70 family ATPase SSB1|L000002073|L000002508	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Gong Y (2009)	PUBMED:19536198	559292	559292	High Throughput	-	-	The authors note that 21,687 interactions were identified as high confidence based on experimental scores and the distribution of scores in reference databases.  Only 1420 high confidence interactions were submitted to BioGRID by the authors because they met the additional criteria of containing reciprocal interactors in terms of the bait-prey relationship.	-	BIOGRID	P11484	-	NP_010052	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
333792	855611	851369	35713	31882	YNL112W	YDL229W	DBP2	SSB1	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	YG101|Hsp70 family ATPase SSB1|L000002073|L000002508	Affinity Capture-MS	physical	Gong Y (2009)	PUBMED:19536198	559292	559292	High Throughput	-	-	The authors note that 21,687 interactions were identified as high confidence based on experimental scores and the distribution of scores in reference databases.  Only 1420 high confidence interactions were submitted to BioGRID by the authors because they met the additional criteria of containing reciprocal interactors in terms of the bait-prey relationship.	-	BIOGRID	P24783	-	NP_014287	P11484	-	NP_010052	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
340233	856607	855611	36634	35713	YHR200W	YNL112W	RPN10	DBP2	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Guerrero C (2008)	PUBMED:18757749	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
340561	850554	855611	31152	35713	YFR004W	YNL112W	RPN11	DBP2	MPR1|proteasome regulatory particle lid subunit RPN11|L000002976|L000002965	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Guerrero C (2008)	PUBMED:18757749	559292	559292	High Throughput	-	-	-	-	BIOGRID	P43588	-	NP_116659	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
343316	856052	855611	36125	35713	YPL055C	YNL112W	LGE1	DBP2	-	DEAD-box ATP-dependent RNA helicase DBP2|L000000493	Affinity Capture-MS	physical	Lambert JP (2009)	PUBMED:19106085	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q02796	-	NP_015270	P24783	-	NP_014287	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
