#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
140266	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Reconstituted Complex	physical	Zenklusen D (2002)	PUBMED:12417727	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140610	851475	851988	31977	32441	YDL084W	YDR381W	SUB2	YRA1	ATP-dependent RNA helicase SUB2|L000004574	SHE11|RNA-binding protein YRA1|L000002959|L000002873	Reconstituted Complex	physical	Straesser K (2001)	PUBMED:11675790	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q12159	-	NP_010669	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140757	851988	851475	32441	31977	YDR381W	YDL084W	YRA1	SUB2	SHE11|RNA-binding protein YRA1|L000002959|L000002873	ATP-dependent RNA helicase SUB2|L000004574	Reconstituted Complex	physical	Zenklusen D (2002)	PUBMED:12417727	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12159	-	NP_010669	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140760	853666	851475	33951	31977	YKL214C	YDL084W	YRA2	SUB2	-	ATP-dependent RNA helicase SUB2|L000004574	Reconstituted Complex	physical	Zenklusen D (2002)	PUBMED:12417727	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P36036	-	NP_012708	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142067	852042	851475	32489	31977	YDR432W	YDL084W	NPL3	SUB2	MTR13|MTS1|NAB1|NOP3|mRNA-binding protein NPL3|L000001270	ATP-dependent RNA helicase SUB2|L000004574	Two-hybrid	physical	Inoue K (2000)	PUBMED:10896665	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q01560	-	NP_010720	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142295	855362	851475	35494	31977	YMR314W	YDL084W	PRE5	SUB2	proteasome core particle subunit alpha 6|L000001487	ATP-dependent RNA helicase SUB2|L000004574	Two-hybrid	physical	Cagney G (2001)	PUBMED:11595789	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P40302	-	NP_014045	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142970	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Two-hybrid	physical	Zenklusen D (2002)	PUBMED:12417727	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145114	851475	855583	31977	35687	YDL084W	YNL139C	SUB2	THO2	ATP-dependent RNA helicase SUB2|L000004574	LDB5|RLR1|ZRG13|L000002589	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P53552	-	NP_014260	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145115	855583	851475	35687	31977	YNL139C	YDL084W	THO2	SUB2	LDB5|RLR1|ZRG13|L000002589	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P53552	-	NP_014260	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145116	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145117	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145118	851475	855268	31977	35406	YDL084W	YMR228W	SUB2	MTF1	ATP-dependent RNA helicase SUB2|L000004574	L000001211	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P14908	-	NP_013955	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145119	851475	854082	31977	34329	YDL084W	YOL072W	SUB2	THP1	ATP-dependent RNA helicase SUB2|L000004574	BUD29	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q08231	-	NP_014569	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145120	851475	855468	31977	35586	YDL084W	YNL253W	SUB2	TEX1	ATP-dependent RNA helicase SUB2|L000004574	-	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P53851	-	NP_014146	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145141	856572	851475	36601	31977	YHR167W	YDL084W	THP2	SUB2	-	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-Western	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	O13539	-	NP_012037	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145475	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145476	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145482	851475	855468	31977	35586	YDL084W	YNL253W	SUB2	TEX1	ATP-dependent RNA helicase SUB2|L000004574	-	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P53851	-	NP_014146	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145483	851475	855583	31977	35687	YDL084W	YNL139C	SUB2	THO2	ATP-dependent RNA helicase SUB2|L000004574	LDB5|RLR1|ZRG13|L000002589	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P53552	-	NP_014260	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145484	851475	855728	31977	35821	YDL084W	YNL004W	SUB2	HRB1	ATP-dependent RNA helicase SUB2|L000004574	TOM34|L000002318	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P38922	-	NP_014394	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145485	855728	851475	35821	31977	YNL004W	YDL084W	HRB1	SUB2	TOM34|L000002318	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P38922	-	NP_014394	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145486	851475	854940	31977	35104	YDL084W	YML062C	SUB2	MFT1	ATP-dependent RNA helicase SUB2|L000004574	MFT52|L000001099	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P33441	-	NP_013649	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145487	851475	856572	31977	36601	YDL084W	YHR167W	SUB2	THP2	ATP-dependent RNA helicase SUB2|L000004574	-	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	O13539	-	NP_012037	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145488	851475	853666	31977	33951	YDL084W	YKL214C	SUB2	YRA2	ATP-dependent RNA helicase SUB2|L000004574	-	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P36036	-	NP_012708	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145489	851475	850346	31977	30970	YDL084W	YCL011C	SUB2	GBP2	ATP-dependent RNA helicase SUB2|L000004574	RLF6|L000002609|L000003049	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P25555	-	NP_009916	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145490	850346	851475	30970	31977	YCL011C	YDL084W	GBP2	SUB2	RLF6|L000002609|L000003049	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-MS	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P25555	-	NP_009916	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145531	851475	853718	31977	33997	YDL084W	YKL139W	SUB2	CTK1	ATP-dependent RNA helicase SUB2|L000004574	cyclin-dependent serine/threonine protein kinase CTK1|L000000432	Affinity Capture-Western	physical	Hurt E (2004)	PUBMED:14769921	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q03957	-	NP_012783	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145989	851737	851475	32210	31977	YDR159W	YDL084W	SAC3	SUB2	LEP1|L000001792	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-Western	physical	Fischer T (2002)	PUBMED:12411502	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P46674	-	NP_010443	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148043	852122	851475	32561	31977	YDR510W	YDL084W	SMT3	SUB2	SUMO family protein SMT3|L000001938	ATP-dependent RNA helicase SUB2|L000004574	Affinity Capture-MS	physical	Hannich JT (2005)	PUBMED:15590687	559292	559292	High Throughput	-	-	#LPTM|Likely post-translational modification	-	BIOGRID	Q12306	-	NP_010798	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
152368	855583	851475	35687	31977	YNL139C	YDL084W	THO2	SUB2	LDB5|RLR1|ZRG13|L000002589	ATP-dependent RNA helicase SUB2|L000004574	Co-purification	physical	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P53552	-	NP_014260	Q07478	-	NP_010199	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
154596	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Dosage Rescue	genetic	Fan HY (2001)	PUBMED:11463828	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	APO:0000143	chromosome/plasmid maintenance	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
154597	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Dosage Rescue	genetic	Fan HY (2001)	PUBMED:11463828	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	APO:0000143|APO:0000147	chromosome/plasmid maintenance|heat sensitivity	phenotype|phenotype	-|-	-|-	wild type|wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155705	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Dosage Rescue	genetic	Merker RJ (2002)	PUBMED:12446793	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	APO:0000094|APO:0000143	metabolism and growth|chromosome/plasmid maintenance	phenotype|phenotype	-|-	-|-	wild type|wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155706	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Dosage Rescue	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155708	851136	851475	31676	31977	YLR418C	YDL084W	CDC73	SUB2	L000002792	ATP-dependent RNA helicase SUB2|L000004574	Dosage Rescue	genetic	Fan HY (2001)	PUBMED:11463828	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06697	-	NP_013522	Q07478	-	NP_010199	APO:0000092|APO:0000143	temperature sensitive growth|chromosome/plasmid maintenance	phenotype|phenotype	-|-	-|-	wild type|wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158702	854162	851475	34404	31977	YOR001W	YDL084W	RRP6	SUB2	exosome nuclease subunit RRP6|L000003540	ATP-dependent RNA helicase SUB2|L000004574	Synthetic Lethality	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12149	-	NP_014643	Q07478	-	NP_010199	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158983	851475	1466445	31977	36987	YDL084W	YBR111W-A	SUB2	SUS1	ATP-dependent RNA helicase SUB2|L000004574	-	Synthetic Lethality	genetic	Rodriguez-Navarro S (2004)	PUBMED:14718168	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q6WNK7	-	NP_878049	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158984	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Synthetic Lethality	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158985	851475	854940	31977	35104	YDL084W	YML062C	SUB2	MFT1	ATP-dependent RNA helicase SUB2|L000004574	MFT52|L000001099	Synthetic Lethality	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P33441	-	NP_013649	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158986	851475	856792	31977	36805	YDL084W	YER063W	SUB2	THO1	ATP-dependent RNA helicase SUB2|L000004574	L000004712	Synthetic Lethality	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P40040	-	NP_010985	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158987	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Synthetic Lethality	genetic	Zenklusen D (2002)	PUBMED:12417727	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
159959	851475	854162	31977	34404	YDL084W	YOR001W	SUB2	RRP6	ATP-dependent RNA helicase SUB2|L000004574	exosome nuclease subunit RRP6|L000003540	Synthetic Rescue	genetic	Libri D (2002)	PUBMED:12417728	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q12149	-	NP_014643	APO:0000094	metabolism and growth	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161334	851475	854162	31977	34404	YDL084W	YOR001W	SUB2	RRP6	ATP-dependent RNA helicase SUB2|L000004574	exosome nuclease subunit RRP6|L000003540	Synthetic Growth Defect	genetic	Jensen TH (2001)	PUBMED:11696331	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q12149	-	NP_014643	APO:0000106|APO:0000147	vegetative growth|heat sensitivity	phenotype|phenotype	-|-	-|-	-|-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161335	851475	854162	31977	34404	YDL084W	YOR001W	SUB2	RRP6	ATP-dependent RNA helicase SUB2|L000004574	exosome nuclease subunit RRP6|L000003540	Synthetic Growth Defect	genetic	Jensen TH (2004)	PUBMED:15494310	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	Q12149	-	NP_014643	APO:0000147|APO:0000106	heat sensitivity|vegetative growth	phenotype|phenotype	-|-	-|-	-|-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161930	851716	851475	32192	31977	YDR138W	YDL084W	HPR1	SUB2	TRF1|L000000808	ATP-dependent RNA helicase SUB2|L000004574	Dosage Rescue	genetic	Jimeno S (2002)	PUBMED:12093753	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P17629	-	NP_010422	Q07478	-	NP_010199	APO:0000094	metabolism and growth	phenotype	-	-	partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161936	851475	851716	31977	32192	YDL084W	YDR138W	SUB2	HPR1	ATP-dependent RNA helicase SUB2|L000004574	TRF1|L000000808	Synthetic Lethality	genetic	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P17629	-	NP_010422	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161937	851475	855583	31977	35687	YDL084W	YNL139C	SUB2	THO2	ATP-dependent RNA helicase SUB2|L000004574	LDB5|RLR1|ZRG13|L000002589	Synthetic Lethality	genetic	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P53552	-	NP_014260	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161938	851475	854940	31977	35104	YDL084W	YML062C	SUB2	MFT1	ATP-dependent RNA helicase SUB2|L000004574	MFT52|L000001099	Synthetic Lethality	genetic	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	P33441	-	NP_013649	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
161939	851475	856572	31977	36601	YDL084W	YHR167W	SUB2	THP2	ATP-dependent RNA helicase SUB2|L000004574	-	Synthetic Lethality	genetic	Straesser K (2002)	PUBMED:11979277	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q07478	-	NP_010199	O13539	-	NP_012037	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
