#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
103183	852255	852617	32672	33005	YBL026W	YGL234W	LSM2	ADE5,7	SMX5|SNP3|Sm-like protein LSM2|L000003168	bifunctional aminoimidazole ribotide synthase/glycinamide ribotide synthase|L000000035	Affinity Capture-MS	physical	Ho Y (2002)	PUBMED:11805837	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P07244	-	NP_011280	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
103398	850763	852255	31348	32672	YLR074C	YBL026W	BUD20	LSM2	-	SMX5|SNP3|Sm-like protein LSM2|L000003168	Affinity Capture-MS	physical	Ho Y (2002)	PUBMED:11805837	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q08004	-	NP_013175	P38203	-	NP_009527	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113479	852255	854016	32672	34268	YBL026W	YOL149W	LSM2	DCP1	SMX5|SNP3|Sm-like protein LSM2|L000003168	MRT2|L000002960|L000003045|S000029311	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q12517	-	NP_014492	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113480	852255	851394	32672	31903	YBL026W	YDL160C	LSM2	DHH1	SMX5|SNP3|Sm-like protein LSM2|L000003168	DExD/H-box ATP-dependent RNA helicase DHH1|L000000504	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P39517	-	NP_010121	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113481	852255	853318	32672	33632	YBL026W	YJL124C	LSM2	LSM1	SMX5|SNP3|Sm-like protein LSM2|L000003168	SPB8|L000004427	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P47017	-	NP_012411	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113482	852255	856889	32672	36895	YBL026W	YER146W	LSM2	LSM5	SMX5|SNP3|Sm-like protein LSM2|L000003168	RNA-binding protein LSM5|L000004684	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P40089	-	NP_011073	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113483	852255	851984	32672	32437	YBL026W	YDR378C	LSM2	LSM6	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000004685	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q06406	-	NP_010666	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113484	852255	855575	32672	35681	YBL026W	YNL147W	LSM2	LSM7	SMX5|SNP3|Sm-like protein LSM2|L000003168	Sm-like protein LSM7|L000004686	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P53905	-	NP_014252	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113485	852255	853062	32672	33406	YBL026W	YGR158C	LSM2	MTR3	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000003982	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P48240	-	NP_011674	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113486	852255	854338	32672	34563	YBL026W	YOR167C	LSM2	RPS28A	SMX5|SNP3|Sm-like protein LSM2|L000003168	RPS33A|ribosomal 40S subunit protein S28A|S28e|YS27|S33A|S28A|L000001767	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q3E7X9	-	NP_014810	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113487	852255	850969	32672	31532	YBL026W	YLR264W	LSM2	RPS28B	SMX5|SNP3|Sm-like protein LSM2|L000003168	RPS33B|ribosomal 40S subunit protein S28B|S28e|YS27|S33B|S28B|L000002744	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P0C0X0	-	NP_013366	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113488	852255	850981	32672	31543	YBL026W	YLR275W	LSM2	SMD2	SMX5|SNP3|Sm-like protein LSM2|L000003168	Sm D2|L000004145	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q06217	-	NP_013377	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
113501	853479	852255	33776	32672	YJR022W	YBL026W	LSM8	LSM2	L000004687	SMX5|SNP3|Sm-like protein LSM2|L000003168	Two-hybrid	physical	Uetz P (2000)	PUBMED:10688190	559292	559292	High Throughput	-	-	-	-	BIOGRID	P47093	-	NP_012556	P38203	-	NP_009527	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141640	853318	852255	33632	32672	YJL124C	YBL026W	LSM1	LSM2	SPB8|L000004427	SMX5|SNP3|Sm-like protein LSM2|L000003168	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P47017	-	NP_012411	P38203	-	NP_009527	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141641	852255	853318	32672	33632	YBL026W	YJL124C	LSM2	LSM1	SMX5|SNP3|Sm-like protein LSM2|L000003168	SPB8|L000004427	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P47017	-	NP_012411	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141668	852255	855988	32672	36066	YBL026W	YPL115C	LSM2	BEM3	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000000169	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P32873	-	NP_015210	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141669	852255	855984	32672	36062	YBL026W	YPL119C	LSM2	DBP1	SMX5|SNP3|Sm-like protein LSM2|L000003168	LPH8|putative DEAD-box ATP-dependent RNA helicase DBP1|L000000492	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P24784	-	NP_015206	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141670	852255	855605	32672	35708	YBL026W	YNL118C	LSM2	DCP2	SMX5|SNP3|Sm-like protein LSM2|L000003168	PSU1|decapping enzyme complex catalytic subunit DCP1|L000002866	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P53550	-	NP_014281	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141671	852255	852050	32672	32496	YBL026W	YDR440W	LSM2	DOT1	SMX5|SNP3|Sm-like protein LSM2|L000003168	PCH1|histone methyltransferase DOT1|KMT4|L000004390|L000004273	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q04089	-	NP_010728	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141672	852255	853283	32672	33603	YBL026W	YJL157C	LSM2	FAR1	SMX5|SNP3|Sm-like protein LSM2|L000003168	cyclin-dependent protein serine/threonine kinase inhibiting protein FAR1|L000000600	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P21268	-	NP_012378	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141673	852255	851265	32672	31792	YBL026W	YAR003W	LSM2	SWD1	SMX5|SNP3|Sm-like protein LSM2|L000003168	CPS50|FUN16|SAF49|COMPASS subunit protein SWD1	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P39706	-	NP_009403	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141674	852255	856746	32672	36759	YBL026W	YER025W	LSM2	GCD11	SMX5|SNP3|Sm-like protein LSM2|L000003168	SUI4|translation initiation factor eIF2 subunit gamma|L000000677	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P32481	-	NP_010942	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141675	852255	855247	32672	35385	YBL026W	YMR207C	LSM2	HFA1	SMX5|SNP3|Sm-like protein LSM2|L000003168	acetyl-CoA carboxylase HFA1|L000000769	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P32874	-	NP_013934	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141676	852255	851159	32672	31697	YBL026W	YLR438C-A	LSM2	LSM3	SMX5|SNP3|Sm-like protein LSM2|L000003168	SMX4|USS2|L000004507	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P57743	-	NP_013543	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141677	852255	853479	32672	33776	YBL026W	YJR022W	LSM2	LSM8	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000004687	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P47093	-	NP_012556	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141678	853479	852255	33776	32672	YJR022W	YBL026W	LSM8	LSM2	L000004687	SMX5|SNP3|Sm-like protein LSM2|L000003168	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P47093	-	NP_012556	P38203	-	NP_009527	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141679	852255	853479	32672	33776	YBL026W	YJR022W	LSM2	LSM8	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000004687	Two-hybrid	physical	Fromont-Racine M (1997)	PUBMED:9207794	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P47093	-	NP_012556	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141680	853479	852255	33776	32672	YJR022W	YBL026W	LSM8	LSM2	L000004687	SMX5|SNP3|Sm-like protein LSM2|L000003168	Two-hybrid	physical	Fromont-Racine M (1997)	PUBMED:9207794	559292	559292	High Throughput	-	-	-	-	BIOGRID	P47093	-	NP_012556	P38203	-	NP_009527	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141681	852255	854763	32672	34942	YBL026W	YIL048W	LSM2	NEO1	SMX5|SNP3|Sm-like protein LSM2|L000003168	putative aminophospholipid-translocating P4-type ATPase NEO1|L000004112	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P40527	-	NP_012216	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141682	852255	855457	32672	35575	YBL026W	YNL264C	LSM2	PDR17	SMX5|SNP3|Sm-like protein LSM2|L000003168	ISS1|SFH4|L000004780	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P53844	-	NP_014135	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141683	852255	854182	32672	34421	YBL026W	YOR017W	LSM2	PET127	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000001399	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P32606	-	NP_014660	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141684	852255	852968	32672	33319	YBL026W	YGR077C	LSM2	PEX8	SMX5|SNP3|Sm-like protein LSM2|L000003168	PAS6|L000004222|L000003962	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P53248	-	NP_011591	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141685	852255	855310	32672	35446	YBL026W	YMR268C	LSM2	PRP24	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000002842	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P49960	-	NP_013995	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141686	852255	850430	32672	31042	YBL026W	YCR066W	LSM2	RAD18	SMX5|SNP3|Sm-like protein LSM2|L000003168	E3 ubiquitin-protein ligase RAD18|L000001567	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P10862	-	NP_009992	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141687	852255	854363	32672	34586	YBL026W	YOR191W	LSM2	ULS1	SMX5|SNP3|Sm-like protein LSM2|L000003168	DIS1|RIS1|TID4|translocase ULS1|L000004381	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q08562	-	NP_014834	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141688	852255	854744	32672	34926	YBL026W	YIL066C	LSM2	RNR3	SMX5|SNP3|Sm-like protein LSM2|L000003168	DIN1|RIR3|ribonucleotide-diphosphate reductase subunit RNR3|L000001644|L000001657	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P21672	-	NP_012198	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141689	852255	855429	32672	35550	YBL026W	YNL287W	LSM2	SEC21	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000001844	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P32074	-	NP_014112	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141690	852255	851744	32672	32217	YBL026W	YDR166C	LSM2	SEC5	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000001831	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P89102	-	NP_010450	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141691	852255	852214	32672	32634	YBL026W	YBL066C	LSM2	SEF1	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000003318	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P34228	-	NP_009487	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141692	852255	850383	32672	31002	YBL026W	YCR020C-A	LSM2	MAK31	SMX5|SNP3|Sm-like protein LSM2|L000003168	LSM9|NAA38|SMX1|L000000998	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P23059	-	NP_009948	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141693	852255	855088	32672	35241	YBL026W	YMR066W	LSM2	SOV1	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000004620	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q04748	-	NP_013782	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141694	852255	856144	32672	36210	YBL026W	YPR032W	LSM2	SRO7	SMX5|SNP3|Sm-like protein LSM2|L000003168	SNI1|SOP1|L000003105|L000004193	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q12038	-	NP_015357	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141695	852255	856065	32672	36137	YBL026W	YPL042C	LSM2	SSN3	SMX5|SNP3|Sm-like protein LSM2|L000003168	CDK8|GIG2|NUT7|RYE5|SRB10|SSX7|UME5|URR1|cyclin-dependent serine/threonine protein kinase SSN3|L000002795|S000029631|L000002443|S000029520|L000002103	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P39073	-	NP_015283	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141696	852255	854051	32672	34301	YBL026W	YOL102C	LSM2	TPT1	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000003433	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	Q12272	-	NP_014539	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141697	852255	854208	32672	34444	YBL026W	YOR043W	LSM2	WHI2	SMX5|SNP3|Sm-like protein LSM2|L000003168	L000002485	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P12611	-	NP_014686	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
141698	852255	852702	32672	33080	YBL026W	YGL173C	LSM2	XRN1	SMX5|SNP3|Sm-like protein LSM2|L000003168	DST2|KEM1|RAR5|SEP1|SKI1|chromatin-binding exonuclease XRN1|L000000891|L000001902	Two-hybrid	physical	Fromont-Racine M (2000)	PUBMED:10900456	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38203	-	NP_009527	P22147	-	NP_011342	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
