#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
98811	852013	851415	32464	31921	YDR404C	YDL140C	RPB7	RPO21	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P04050	-	NP_010141	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98812	852013	852955	32464	33308	YDR404C	YGR063C	RPB7	SPT4	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	transcription elongation factor SPT4|L000002030	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P32914	-	NP_011577	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98813	852013	854999	32464	35159	YDR404C	YML010W	RPB7	SPT5	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	transcription elongation factor SPT5|L000002031	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P27692	-	NP_013703	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98814	852013	853098	32464	33438	YDR404C	YGR186W	RPB7	TFG1	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	RAP74|SSU71|transcription factor IIF subunit TFG1|L000002594	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P41895	-	NP_011702	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98815	852013	852888	32464	33249	YDR404C	YGR005C	RPB7	TFG2	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	transcription factor IIF subunit TFG2|L000002633	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P41896	-	NP_011519	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
98820	852810	852013	33178	32464	YGL070C	YDR404C	RPB9	RPB7	SSU73|DNA-directed RNA polymerase II core subunit RPB9|B12.6|SHI|L000001683|L000001880	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P27999	-	NP_011445	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
135569	854999	852013	35159	32464	YML010W	YDR404C	SPT5	RPB7	transcription elongation factor SPT5|L000002031	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Lindstrom DL (2003)	PUBMED:12556496	559292	559292	High Throughput	-	-	-	-	BIOGRID	P27692	-	NP_013703	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
135922	855974	852013	36052	32464	YPL129W	YDR404C	TAF14	RPB7	ANC1|SWP29|TAF30|TFG3|TATA-binding protein-associated factor TAF14|TafII30|L000000086	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Sanders SL (2002)	PUBMED:12052880	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35189	-	NP_015196	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
137801	851415	852013	31921	32464	YDL140C	YDR404C	RPO21	RPB7	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-Western	physical	Sheffer A (1999)	PUBMED:10082533	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
137802	852013	851415	32464	31921	YDR404C	YDL140C	RPB7	RPO21	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	Affinity Capture-Western	physical	Sheffer A (1999)	PUBMED:10082533	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P04050	-	NP_010141	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
137809	852013	854322	32464	34547	YDR404C	YOR151C	RPB7	RPB2	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	RPB150|RPO22|SIT2|SOH2|DNA-directed RNA polymerase II core subunit RPB2|B150|L000001588|L000001676	Affinity Capture-Western	physical	Sheffer A (1999)	PUBMED:10082533	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P08518	-	NP_014794	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
139036	852810	852013	33178	32464	YGL070C	YDR404C	RPB9	RPB7	SSU73|DNA-directed RNA polymerase II core subunit RPB9|B12.6|SHI|L000001683|L000001880	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-Western	physical	Tan Q (2003)	PUBMED:12697831	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P27999	-	NP_011445	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
139151	852888	852013	33249	32464	YGR005C	YDR404C	TFG2	RPB7	transcription factor IIF subunit TFG2|L000002633	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-Western	physical	Chung WH (2003)	PUBMED:14580350	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P41896	-	NP_011519	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142522	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Two-hybrid	physical	Tan Q (2003)	PUBMED:12697831	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142523	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Two-hybrid	physical	Qi H (2000)	PUBMED:10898792	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142524	852013	853301	32464	33617	YDR404C	YJL140W	RPB7	RPB4	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	Two-hybrid	physical	Sampath V (2003)	PUBMED:14530281	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P20433	-	NP_012395	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142525	852013	855470	32464	35588	YDR404C	YNL251C	RPB7	NRD1	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Nrd1 complex RNA-binding subunit|L000002862	Two-hybrid	physical	Mitsuzawa H (2003)	PUBMED:12907709	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P53617	-	NP_014148	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
143888	851415	852013	31921	32464	YDL140C	YDR404C	RPO21	RPB7	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-Western	physical	Leblanc BP (2000)	PUBMED:10984524	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145066	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-crystal Structure	physical	Bushnell DA (2003)	PUBMED:12746498	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145067	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-crystal Structure	physical	Armache KJ (2003)	PUBMED:12746495	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145068	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-crystal Structure	physical	Armache KJ (2005)	PUBMED:15591044	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145070	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Reconstituted Complex	physical	Orlicky SM (2001)	PUBMED:11087726	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145071	852013	853301	32464	33617	YDR404C	YJL140W	RPB7	RPB4	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	Two-hybrid	physical	Khazak V (1995)	PUBMED:7579693	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P20433	-	NP_012395	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
150376	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Two-hybrid	physical	Sareen A (2005)	PUBMED:15913559	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
150377	852013	853301	32464	33617	YDR404C	YJL140W	RPB7	RPB4	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	Two-hybrid	physical	Sareen A (2005)	PUBMED:15913559	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P20433	-	NP_012395	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
151163	853271	852013	33591	32464	YJL168C	YDR404C	SET2	RPB7	EZL1|histone methyltransferase SET2|KMT3|L000003090	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Schaft D (2003)	PUBMED:12736296	559292	559292	High Throughput	-	-	-	-	BIOGRID	P46995	-	NP_012367	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
152208	851415	852013	31921	32464	YDL140C	YDR404C	RPO21	RPB7	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-crystal Structure	physical	Kettenberger H (2004)	PUBMED:15610738	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
152321	852013	853301	32464	33617	YDR404C	YJL140W	RPB7	RPB4	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	Co-purification	physical	Edwards AM (1991)	PUBMED:1985924	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	P20433	-	NP_012395	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
152786	850760	852013	31345	32464	YLR071C	YDR404C	RGR1	RPB7	MED14|L000001629	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-purification	physical	Lee YC (1997)	PUBMED:9234719	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P19263	-	NP_013172	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
153036	854791	852013	34967	32464	YIL021W	YDR404C	RPB3	RPB7	DNA-directed RNA polymerase II core subunit RPB3|B44|L000001677|L000001589	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-purification	physical	Sung P (1996)	PUBMED:8631896	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P16370	-	NP_012243	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
153160	852810	852013	33178	32464	YGL070C	YDR404C	RPB9	RPB7	SSU73|DNA-directed RNA polymerase II core subunit RPB9|B12.6|SHI|L000001683|L000001880	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Co-purification	physical	Donaldson IM (2000)	PUBMED:10788499	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P27999	-	NP_011445	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155242	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Dosage Rescue	genetic	Pillai B (2001)	PUBMED:11382749	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	APO:0000094|APO:0000147	metabolism and growth|heat sensitivity	phenotype|phenotype	-|-	-|-	wild type|wild type	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155243	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Dosage Rescue	genetic	Tan Q (2000)	PUBMED:11027282	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	APO:0000147	heat sensitivity	phenotype	-	-	partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155244	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Dosage Rescue	genetic	Maillet I (1999)	PUBMED:10428837	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	APO:0000147	heat sensitivity	phenotype	-	-	partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
155245	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Dosage Rescue	genetic	Sheffer A (1999)	PUBMED:10082533	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	APO:0000094|APO:0000092|APO:0000091	metabolism and growth|temperature sensitive growth|starvation resistance	phenotype|phenotype|phenotype	-|-|-	-|-|-	partial rescue|partial rescue|partial rescue	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
158681	853301	852013	33617	32464	YJL140W	YDR404C	RPB4	RPB7	CTF15|DNA-directed RNA polymerase II subunit RPB4|B32|L000001678	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Synthetic Lethality	genetic	McKune K (1993)	PUBMED:8488730	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P20433	-	NP_012395	P34087	-	NP_010692	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
164138	856862	852013	36869	32464	YER125W	YDR404C	RSP5	RPB7	MDP1|MUT2|NPI1|SMM1|UBY1|NEDD4 family E3 ubiquitin-protein ligase|L000001054|L000001779|L000001220	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Dosage Lethality	genetic	Kus B (2005)	PUBMED:15955809	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P39940	-	NP_011051	P34087	-	NP_010692	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181268	851442	852013	31947	32464	YDL115C	YDR404C	IWR1	RPB7	-	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q07532	-	NP_010168	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181295	851415	852013	31921	32464	YDL140C	YDR404C	RPO21	RPB7	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
182663	852810	852013	33178	32464	YGL070C	YDR404C	RPB9	RPB7	SSU73|DNA-directed RNA polymerase II core subunit RPB9|B12.6|SHI|L000001683|L000001880	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P27999	-	NP_011445	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
183479	854791	852013	34967	32464	YIL021W	YDR404C	RPB3	RPB7	DNA-directed RNA polymerase II core subunit RPB3|B44|L000001677|L000001589	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P16370	-	NP_012243	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
185660	854157	852013	34399	32464	YOL005C	YDR404C	RPB11	RPB7	DNA-directed RNA polymerase II core subunit RPB11|B12.5|L000001685	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38902	-	NP_014638	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
185951	854385	852013	34605	32464	YOR210W	YDR404C	RPB10	RPB7	DNA-directed RNA polymerase core subunit RPB10|ABC10-beta|L000001684	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P22139	-	NP_014853	P34087	-	NP_010692	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
188843	852013	856310	32464	36352	YDR404C	YPR180W	RPB7	AOS1	DNA-directed RNA polymerase II subunit RPB7|B16|L000001681	RHC31|E1 ubiquitin-activating protein AOS1|L000004031	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P34087	-	NP_010692	Q06624	-	NP_015506	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
