#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
97114	851255	851895	31784	32353	YAL043C	YDR301W	PTA1	CFT1	FUN39|RNA-processing protein PTA1|L000001522	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97115	851895	851776	32353	32247	YDR301W	YDR195W	CFT1	REF2	YHH1|L000003600	L000002661	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P42073	-	NP_010481	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97116	851895	855083	32353	35236	YDR301W	YMR061W	CFT1	RNA14	YHH1|L000003600	L000001650	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P25298	-	NP_013777	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97117	855083	851895	35236	32353	YMR061W	YDR301W	RNA14	CFT1	L000001650	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25298	-	NP_013777	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97118	851895	853060	32353	33404	YDR301W	YGR156W	CFT1	PTI1	YHH1|L000003600	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P39927	-	NP_011672	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97119	851895	853806	32353	34074	YDR301W	YKL059C	CFT1	MPE1	YHH1|L000003600	-	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97120	853806	851895	34074	32353	YKL059C	YDR301W	MPE1	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97121	851895	850983	32353	31545	YDR301W	YLR277C	CFT1	YSH1	YHH1|L000003600	BRR5|L000003344	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97122	850983	851895	31545	32353	YLR277C	YDR301W	YSH1	CFT1	BRR5|L000003344	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06224	-	NP_013379	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
97396	853555	851895	33847	32353	YJR093C	YDR301W	FIP1	CFT1	L000002775	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	P45976	-	NP_012626	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
100159	856222	851895	36273	32353	YPR107C	YDR301W	YTH1	CFT1	L000003546	YHH1|L000003600	Affinity Capture-MS	physical	Gavin AC (2002)	PUBMED:11805826	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06102	-	NP_015432	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
103371	856870	851895	36877	32353	YER133W	YDR301W	GLC7	CFT1	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	YHH1|L000003600	Affinity Capture-MS	physical	Ho Y (2002)	PUBMED:11805837	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32598	-	NP_011059	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
103723	855399	851895	35522	32353	YNL317W	YDR301W	PFS2	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Ho Y (2002)	PUBMED:11805837	559292	559292	High Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134141	856870	851895	36877	32353	YER133W	YDR301W	GLC7	CFT1	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	YHH1|L000003600	Affinity Capture-MS	physical	Walsh EP (2002)	PUBMED:11841235	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P32598	-	NP_011059	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134376	853806	851895	34074	32353	YKL059C	YDR301W	MPE1	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P35728	-	NP_012864	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134820	855399	851895	35522	32353	YNL317W	YDR301W	PFS2	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Dichtl B (2002)	PUBMED:12453421	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134828	855399	851895	35522	32353	YNL317W	YDR301W	PFS2	CFT1	-	YHH1|L000003600	Affinity Capture-MS	physical	Vo LT (2001)	PUBMED:11713271	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
134924	851255	851895	31784	32353	YAL043C	YDR301W	PTA1	CFT1	FUN39|RNA-processing protein PTA1|L000001522	YHH1|L000003600	Affinity Capture-MS	physical	Walsh EP (2002)	PUBMED:11841235	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q01329	-	NP_009356	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
135748	850409	851895	31024	32353	YCR042C	YDR301W	TAF2	CFT1	TAF150|TSM1|TafII150|L000002367	YHH1|L000003600	Affinity Capture-MS	physical	Sanders SL (2002)	PUBMED:12052880	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23255	-	NP_009971	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
136782	851895	853871	32353	34134	YDR301W	YKR002W	CFT1	PAP1	YHH1|L000003600	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
136783	853871	851895	34134	32353	YKR002W	YDR301W	PAP1	CFT1	polynucleotide adenylyltransferase PAP1|L000001336	YHH1|L000003600	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P29468	-	NP_012927	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
136784	851895	856222	32353	36273	YDR301W	YPR107C	CFT1	YTH1	YHH1|L000003600	L000003546	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q06102	-	NP_015432	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
136958	853555	851895	33847	32353	YJR093C	YDR301W	FIP1	CFT1	L000002775	YHH1|L000003600	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P45976	-	NP_012626	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
137574	855399	851895	35522	32353	YNL317W	YDR301W	PFS2	CFT1	-	YHH1|L000003600	Affinity Capture-Western	physical	Ohnacker M (2000)	PUBMED:10619842	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P42841	-	NP_014082	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140443	851415	851895	31921	32353	YDL140C	YDR301W	RPO21	CFT1	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	YHH1|L000003600	Reconstituted Complex	physical	Dichtl B (2002)	PUBMED:12145212	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140710	850806	851895	31387	32353	YLR115W	YDR301W	CFT2	CFT1	YDH1|L000003599	YHH1|L000003600	Reconstituted Complex	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12102	-	NP_013216	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140715	851895	854424	32353	34640	YDR301W	YOR250C	CFT1	CLP1	YHH1|L000003600	L000004201	Reconstituted Complex	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q08685	-	NP_014893	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140716	851895	852938	32353	33294	YDR301W	YGR047C	CFT1	TFC4	YHH1|L000003600	PCF1|transcription factor TFIIIC subunit TFC4|tau 131|L000001348|L000002288	Reconstituted Complex	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P33339	-	NP_011561	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
140717	851895	855083	32353	35236	YDR301W	YMR061W	CFT1	RNA14	YHH1|L000003600	L000001650	Reconstituted Complex	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P25298	-	NP_013777	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
142570	851415	851895	31921	32353	YDL140C	YDR301W	RPO21	CFT1	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	YHH1|L000003600	Two-hybrid	physical	Dichtl B (2002)	PUBMED:12145212	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P04050	-	NP_010141	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
145226	853851	851895	34114	32353	YKL018W	YDR301W	SWD2	CFT1	CPS35|SAF37	YHH1|L000003600	Affinity Capture-MS	physical	Roguev A (2001)	PUBMED:11742990	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P36104	-	NP_012907	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
147663	852838	851895	33204	32353	YGL044C	YDR301W	RNA15	CFT1	L000001651	YHH1|L000003600	Affinity Capture-MS	physical	Kim M (2004)	PUBMED:15565157	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P25299	-	NP_011471	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
147671	851814	851895	32280	32353	YDR228C	YDR301W	PCF11	CFT1	L000004116	YHH1|L000003600	Affinity Capture-MS	physical	Kim M (2004)	PUBMED:15565157	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P39081	-	NP_010514	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148611	851895	851255	32353	31784	YDR301W	YAL043C	CFT1	PTA1	YHH1|L000003600	FUN39|RNA-processing protein PTA1|L000001522	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q01329	-	NP_009356	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148612	851895	850983	32353	31545	YDR301W	YLR277C	CFT1	YSH1	YHH1|L000003600	BRR5|L000003344	Affinity Capture-Western	physical	Zhao J (1999)	PUBMED:10523662	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q06224	-	NP_013379	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148837	851895	851415	32353	31921	YDR301W	YDL140C	CFT1	RPO21	YHH1|L000003600	RPB1|RPB220|SUA8|DNA-directed RNA polymerase II core subunit RPO21|B220|L000001744	Two-hybrid	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P04050	-	NP_010141	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
148840	851895	851814	32353	32280	YDR301W	YDR228C	CFT1	PCF11	YHH1|L000003600	L000004116	Affinity Capture-Western	physical	Kyburz A (2003)	PUBMED:12853609	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P39081	-	NP_010514	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
149579	855836	851895	35923	32353	YPL240C	YDR301W	HSP82	CFT1	HSP90|Hsp90 family chaperone HSP82|L000000822	YHH1|L000003600	Two-hybrid	physical	Zhao R (2005)	PUBMED:15766533	559292	559292	High Throughput	-	-	-	-	BIOGRID	P02829	-	NP_015084	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
151020	856870	851895	36877	32353	YER133W	YDR301W	GLC7	CFT1	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	YHH1|L000003600	Affinity Capture-Western	physical	He X (2005)	PUBMED:16137619	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P32598	-	NP_011059	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
151900	856537	851895	36568	32353	YHR135C	YDR301W	YCK1	CFT1	CKI2|serine/threonine protein kinase YCK1|L000002500	YHH1|L000003600	Biochemical Activity	physical	He X (2005)	PUBMED:16137619	559292	559292	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P23291	-	NP_012003	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
151904	856870	851895	36877	32353	YER133W	YDR301W	GLC7	CFT1	CID1|DIS2|type 1 serine/threonine-protein phosphatase catalytic subunit GLC7|DIS2S1|PP1|L000000706	YHH1|L000003600	Biochemical Activity	physical	He X (2005)	PUBMED:16137619	559292	559292	Low Throughput	-	Dephosphorylation	-	-	BIOGRID	P32598	-	NP_011059	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
152722	850806	851895	31387	32353	YLR115W	YDR301W	CFT2	CFT1	YDH1|L000003599	YHH1|L000003600	Co-purification	physical	Preker PJ (1997)	PUBMED:9303317	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12102	-	NP_013216	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181741	851895	853060	32353	33404	YDR301W	YGR156W	CFT1	PTI1	YHH1|L000003600	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P39927	-	NP_011672	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181742	851895	853555	32353	33847	YDR301W	YJR093C	CFT1	FIP1	YHH1|L000003600	L000002775	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P45976	-	NP_012626	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181743	851895	853806	32353	34074	YDR301W	YKL059C	CFT1	MPE1	YHH1|L000003600	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P35728	-	NP_012864	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181744	851895	853871	32353	34134	YDR301W	YKR002W	CFT1	PAP1	YHH1|L000003600	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181745	851895	850806	32353	31387	YDR301W	YLR115W	CFT1	CFT2	YHH1|L000003600	YDH1|L000003599	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q12102	-	NP_013216	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181746	851895	855049	32353	35205	YDR301W	YMR033W	CFT1	ARP9	YHH1|L000003600	RSC12|SWP59|L000003438	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q05123	-	NP_013747	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181747	851895	855399	32353	35522	YDR301W	YNL317W	CFT1	PFS2	YHH1|L000003600	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P42841	-	NP_014082	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181748	851895	854260	32353	34491	YDR301W	YOR093C	CFT1	YOR093C	YHH1|L000003600	-	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q12275	-	NP_014736	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
181749	851895	856222	32353	36273	YDR301W	YPR107C	CFT1	YTH1	YHH1|L000003600	L000003546	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	Q06102	-	NP_015432	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184097	853851	851895	34114	32353	YKL018W	YDR301W	SWD2	CFT1	CPS35|SAF37	YHH1|L000003600	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	P36104	-	NP_012907	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
184602	850983	851895	31545	32353	YLR277C	YDR301W	YSH1	CFT1	BRR5|L000003344	YHH1|L000003600	Affinity Capture-MS	physical	Krogan NJ (2006)	PUBMED:16554755	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06224	-	NP_013379	Q06632	-	NP_010587	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194352	851895	853871	32353	34134	YDR301W	YKR002W	CFT1	PAP1	YHH1|L000003600	polynucleotide adenylyltransferase PAP1|L000001336	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P29468	-	NP_012927	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
194353	851895	855083	32353	35236	YDR301W	YMR061W	CFT1	RNA14	YHH1|L000003600	L000001650	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q06632	-	NP_010587	P25298	-	NP_013777	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
